ID	datasetName	informationWithheld	TaxonID	class	order	family	genus	species	scientificNameAuthorship	verbatimIdentification	scientificName	taxonRank	Lineage	dateIdentified	identifiedBy	decimalLatitude	decimalLongitude	geodeticDatum	elevationInMeters	verticalDatum	locationID	locality	locationRemarks	habitat	access_points	municipality	stateProvince	region	country	MeasurementOrFact	references	basisOfRecord	rightsHolder	Input.into.DB.-.name
1115	Romanian Ostracoda Database	Traian Brad		Ostracoda	Podocopida	Candonidae	Cryptocandona	racovitzai 	Iepure, Namiotko & Danielopol, 2008	Cryptocandona racovitzai Iepure, Namiotko & Danielopol, 2008	Cryptocandona racovitzai Iepure Namiotko & Danielopol, 2008	SPECIES		2008		46,983336	22,516659	WGS84	279	calculated		Suncuius	well	Aquatic, Freshwater, Subsurface, Aquifer	Well				Romania	stygobiont	Iepure S., Namiotko T. and Danielopol D.L. (2008). Morphological diversity and microevolutionnary aspects of the lineage Cryptocandona vavrai Kaufmann, 1900 (Ostracoda, Candoninae). Ann. Limnol. - Int. J. Limnol., 44: 151-166.	Literature		Živa Vehovar
1116	Romanian Ostracoda Database	Traian Brad		Ostracoda	Podocopida	Candonidae	Cryptocandona	vavrai	Kaufmann, 1900	Cryptocandona vavrai Kaufmann, 1900	Cryptocandona vavrai Kaufmann, 1900	SPECIES																	Romania	stygophile				Živa Vehovar
1117	Romanian Ostracoda Database	Traian Brad		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	breuili	Paris, 1920	Fabaeformiscandona breuili Paris, 1920	Fabaeformiscandona breuili (Paris, 1920)	SPECIES				45,016167	21,871194				2233/7	Av. Mare de la Păuleasa	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave				Romania	stygobiont				Živa Vehovar
1118	Romanian Ostracoda Database	Traian Brad		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	brisiaca	Klie, 1938	Fabaeformiscandona brisiaca (Klie, 1938)	Fabaeformiscandona brisiaca (Klie, 1938)	SPECIES																	Romania	stygobiont				Živa Vehovar
1119	Romanian Ostracoda Database	Traian Brad		Ostracoda	Podocopida	Limnocytheridae	Kovalevskiella	phreaticola	Danielopol, 1965	Kovalevskiella phreaticola Danielopol, 1965	Kovalevskiella phreaticola (Danielopol, 1965)	SPECIES				46,961847	22,511094				3726/61	Vadul Crișului Cave 	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave				Romania	stygobiont				Živa Vehovar
1120	Romanian Ostracoda Database	Traian Brad		Ostracoda	Podocopida	Candonidae	Mixtacandona	botosaneaui	Danielopol, 1973	Mixtacandona botosaneanui Danielopol, 1978	Mixtacandona botosaneanui Danielopol, 1973	SPECIES									2214/5	Zamonița Cave	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave				Romania	stygobiont				Živa Vehovar
1121	Romanian Ostracoda Database	Traian Brad		Ostracoda	Podocopida	Candonidae	Mixtacandona	chappuisi	Klie, 1943	Mixtacandona chappuisi (Klie, 1943)	Mixtacandona chappuisi (Klie, 1943)	SPECIES				44,87947	21,80287				2227/10	Boilor Cave	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave				Romania	stygobiont				Živa Vehovar
1122	Romanian Ostracoda Database	Traian Brad		Ostracoda	Podocopida	Candonidae	Mixtacandona	loeffleri	Danielopol, 1973	Mixtacandona löffleri Danielopol, 1978	Mixtacandona loeffleri Danielopol, 1973	SPECIES				44,716456	22,45003					Ada-Kaleh Island	well	Aquatic, Freshwater, Subsurface, Aquifer	Well				Romania	stygobiont				Živa Vehovar
1123	Romanian Ostracoda Database	Traian Brad		Ostracoda	Podocopida	Candonidae	Mixtacandona	pietrosanii	Danielopol & Cvetkov, 1979	Mixtacandona pietrosanii Danielopol & Cvetkov, 1979	Mixtacandona pietrosanii Danielopol & Cvetkov, 1979	SPECIES				44,832317	26,103853					Pietrosani	well	Aquatic, Freshwater, Subsurface, Aquifer	Well				Romania	stygobiont				Živa Vehovar
1124	Romanian Ostracoda Database	Traian Brad		Ostracoda	Podocopida	Candonidae	Mixtacandona	tabacarui	Danielopol & Cvetkov, 1979	Mixtacandona tabacarui Danielopol & Cvetkov, 1979	Mixtacandona tabacarui Danielopol & Cvetkov, 1979	SPECIES				43,785698	28,577851					2 Mai	well	Aquatic, Freshwater, Subsurface, Aquifer	Well				Romania	stygobiont				Živa Vehovar
1125	Romanian Ostracoda Database	Traian Brad		Ostracoda	Podocopida	Candonidae	Phreatocandona	motasi	Danielopol, 1973	Phreatocandona motasi Danielopol, 1978	Phreatocandona motasi Danielopol, 1973	SPECIES				45,243125	24,355094					Jiblea	well	Aquatic, Freshwater, Subsurface, Aquifer	Well				Romania	stygobiont				Živa Vehovar
1126	Romanian Ostracoda Database	Traian Brad		Ostracoda	Podocopida	Candonidae	Pseudocandona	movilaensis	Iepure et al., 2023	Pseudocandona movilaensis Iepure et al,. 2023	Pseudocandona movilaensis Iepure et al., 2023	SPECIES				43,82569	28,56056				5210/15	Movile Cave	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave				Romania	stygobiont				Živa Vehovar
1127	Romanian Ostracoda Database	Traian Brad		Ostracoda	Podocopida	Candonidae	Pseudocandona	zschokkei	Wolf, 1920	Pseudocandona zschokkei Wolf, 1920	Marmocandona zschokkei (Wolf, 1920)	SPECIES				46,583991	22,702059				3441/3	P-av. de la Fața Răchitei	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave				Romania	stygobiont				Živa Vehovar
1128	Romanian Ostracoda Database	Traian Brad		Ostracoda	Podocopida	Candonidae	Typhlocypris	dunabialis	Iepure et al., 2007	Typhlocypris danubialis Iepure, Namiotko & Danielopol, 2007 	Typhlocypris danubialis (Iepure et al., 2007)	SPECIES				44,716456	22,45003					Ada-Kaleh Island	well	Aquatic, Freshwater, Subsurface, Aquifer	Well				Romania	stygobiont				Živa Vehovar
1129	Romanian Ostracoda Database	Traian Brad		Ostracoda	Podocopida	Candonidae	Typhlocypris	eremita	Vejdovský, 1882	Typhlocypris eremita Vejdowsky, 1882	Typhlocypris eremita (Vejdovský, 1882)	SPECIES				45,084342	21,888465				2237/4	Buhui Cave	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave				Romania	stygobiont				Živa Vehovar
1130	Romanian Ostracoda Database	Traian Brad		Ostracoda	Podocopida	Candonidae	Typhlocypris	serbani	Danielopol, 1982	Typhlocypris serbani (Danielopol, 1982)	Typhlocypris serbani (Danielopol, 1982)	SPECIES																	Romania	stygobiont				Živa Vehovar
1131	Romanian Ostracoda Database	Traian Brad		Ostracoda	Podocopida	Candonidae	Typhlocypris	transylvanica	Iepure et al., 2007	Typhlocypris transylvanica Iepure, Namiotko & Danielopol, 2007  	Typhlocypris transylvanica (Iepure et al., 2007)	SPECIES																	Romania	stygobiont				Živa Vehovar
1132	Scotland Ostracoda	Lee Knight		Ostracoda	Podocopida	Candonidae			Kaufmann, 1900	Candoninae 	Candoninae Kaufmann, 1900	SUBFAMILY		19.04.2018								Lewis 4: Well at Ceann Tarabhaigh NB 2377 1729	well	Aquatic, Freshwater, Subsurface, Aquifer	Well	Kintarvie-Ceann Tarabhaigh	Outher Hebrides	Scotland	United Kingdom	stygobiont			Lee Knight	Živa Vehovar
1133	Scotland Ostracoda	Lee Knight		Ostracoda	Podocopida	Cyprididae	Cavernocypris	subterranea	Wolf, 1920	Cavernocypris subterranea	Cavernocypris subterranea (Wolf, 1920)	SPECIES		12.04.2018		55,55861	-5,571905	WGS84	375	provided		Mull1 Duart castle, Well NM 7484 3523	well	Aquatic, Freshwater, Subsurface, Aquifer	Well	Isle of Mull	Argyll and Bute	Scotland	United Kingdom	stygophile			Lee Knight	Živa Vehovar
1134	Scotland Ostracoda	Lee Knight		Ostracoda	Podocopida	Candonidae	Cryptocandona	reducta	Alm, 1914	Cryptocandona reducta	Cryptocandona reducta (Alm, 1914)	SPECIES		12.04.2018		55,55861	-5,571905	WGS84	375	provided		Mull1 Duart castle, Well NM 7484 3523	well	Aquatic, Freshwater, Subsurface, Aquifer	Well	Isle of Mull	Argyll and Bute	Scotland	United Kingdom	stygophile			Lee Knight	Živa Vehovar
1135	Scotland Ostracoda	Lee Knight		Ostracoda	Podocopida	Cyprididae	Psychrodromus	fontinalis	Wolf, 1920	Psychrodromus fontinalis	Psychrodromus fontinalis (Wolf, 1919)	SPECIES		12.04.2018		55,55861	-5,571905	WGS84	375	provided		Mull1 Duart castle, Well NM 7484 3523	well	Aquatic, Freshwater, Subsurface, Aquifer	Well	Isle of Mull	Argyll and Bute	Scotland	United Kingdom	stygophile			Lee Knight	Živa Vehovar
1136	Scotland Ostracoda	Lee Knight		Ostracoda	Podocopida	Cyprididae	Psychrodromus	robertsoni	Brady & Norman, 1889	Psychrodromus robertsoni	Psychrodromus robertsoni (Brady & Norman, 1889)	SPECIES		12.04.2018		55,55861	-5,571905	WGS84	375	provided		Mull1 Duart castle, Well NM 7484 3523	well	Aquatic, Freshwater, Subsurface, Aquifer	Well	Isle of Mull	Argyll and Bute	Scotland	United Kingdom	stygophile			Lee Knight	Živa Vehovar
1137	Scotland Ostracoda	Lee Knight		Ostracoda	Podocopida	Candonidae	Cryptocandona	reducta	Alm, 1914	Cryptocandona reducta	Cryptocandona reducta (Alm, 1914)	SPECIES		9.04.2018		56,02769	-5,77091	WGS84	29	calculated		Jura 1, Ardiussa Bay, Well NR 6514 8806 	well	Aquatic, Freshwater, Subsurface, Aquifer	Well	Ardiussa Bay	Inner Hebrides	Scotland	United Kingdom	stygophile			Lee Knight	Živa Vehovar
1138	Scotland Ostracoda	Lee Knight		Ostracoda	Podocopida	Candonidae	Cryptocandona	vavrai	Kaufmann, 1900	Cryptocandona vavrai	Cryptocandona vavrai Kaufmann, 1900	SPECIES		9.04.2018		55,875	-5,900992	WGS84	50	calculated		Jura 3, Ardfernal 2 spring NR5608 7153	spring	Aquatic, Freshwater, Subsurface, Aquifer	Spring	Ardfernal 2	Inner Hebrides	Scotland	United Kingdom	stygophile			Lee Knight	Živa Vehovar
1139	Scotland Ostracoda	Lee Knight		Ostracoda	Podocopida	Candonidae	Cryptocandona	vavrai	Kaufmann, 1900	Cryptocandona vavrai	Cryptocandona vavrai Kaufmann, 1900	SPECIES		11.04.2018		56,52273	-5,496143	WGS84	45	calculated		Lismore 4, spring NM8505 4222	spring	Aquatic, Freshwater, Subsurface, Aquifer	Spring		Argyll and Bute 	Scotland	United Kingdom	stygophile			Lee Knight	Živa Vehovar
1140	Scotland Ostracoda	Lee Knight		Ostracoda	Podocopida	Candonidae	Cryptocandona	vavrai	Kaufmann, 1900	Cryptocandona vavrai	Cryptocandona vavrai Kaufmann, 1900	SPECIES		11.04.2018		56,5494	-5,439519	WGS84	16	calculated		Lismore 8, Tobar Mhuire Well NM8868 4501	well	Aquatic, Freshwater, Subsurface, Aquifer	Well	Tobar Mhuire	Argyll and Bute 	Scotland	United Kingdom	stygophile			Lee Knight	Živa Vehovar
1141	Scotland Ostracoda	Lee Knight		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	sp.	Krstić, 1972	Fabaeformiscandona sp.	Fabaeformiscandona Krstić, 1972	GENUS		11.04.2018		56,5267	-5,485936	WGS84	45	provided		Lismore 9, Spring catchpit NM8570 4263	spring	Aquatic, Freshwater, Subsurface, Aquifer	Spring		Argyll and Bute 	Scotland	United Kingdom	stygobiont			Lee Knight	Živa Vehovar
1142	Scotland Ostracoda	Lee Knight		Ostracoda	Podocopida	Candonidae	Cryptocandona	vavrai	Kaufmann, 1900	Cryptocandona vavrai	Cryptocandona vavrai Kaufmann, 1900	SPECIES		15.04.2018		56,60865	-6,620751	WGS84	24	calculated		Coll 1: Spring near Tatranald	spring	Aquatic, Freshwater, Subsurface, Aquifer	Spring	Tatranald		Scotland	United Kingdom	stygophile			Lee Knight	Živa Vehovar
1143	Scotland Ostracoda	Lee Knight		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	wegelini	Petkovski, 1962	Fabaeformiscandona wegelini (Petkovski, 1962)	Fabaeformiscandona wegelini (Petkovski, 1962)	SPECIES		20.07.2021		51,259631	-2,673148	WGS84	274	provided		Swildon’s Hole in the Mendip Hills; Swildons Site 7 Pools	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave		Somerset	England	United Kingdom	stygobiont			Lee Knight	Živa Vehovar
1144	Scotland Ostracoda	Lee Knight		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	breuili	Paris, 1920	Fabaeformiscandona breuili (Paris, 1920)	Fabaeformiscandona breuili (Paris, 1920)	SPECIES		3.10.2021		51,799074	-3,095174	WGS84	362	provided		Ogof Draenen, Draenen Site 4, filtering water intermittently flowing from a fissure into the stream between Straw Grotto and Ladder Passage	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave			South Wales	United Kingdom	stygobiont			Lee Knight	Živa Vehovar
1145	Scotland Ostracoda	Lee Knight		Ostracoda	Podocopida	Cyprididae	Psychrodromus	robertsoni	Brady & Norman, 1889	Psychrodromus robertsoni  (Brady & Norman, 1889)	Psychrodromus robertsoni (Brady & Norman, 1889)	SPECIES		17.04.2017		56,93248	-6,14376	WGS84	107	calculated		Eigg 2	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Island Eigg	Invernessshire	Scotland	United Kingdom	stygophile			Lee Knight	Živa Vehovar
1146	Slovenian Ostracoda Database	Mori Nataša		Ostracoda	Podocopida	Candonidae	Typhlocypris 	eremita 	Vejdovský, 1882	Candona eremita Vejdovský, 1882	Typhlocypris eremita (Vejdovský, 1882)	SPECIES		1920		45,839269	14,686322	WGS84	453	calculated		Jama: Podpeška jama (JK00017)		Aquatic, Freshwater, Subsurface, Aquifer	Cave	Dobrepolje			Slovenia	stygobiont	Paris P. (1920): Ostracods (premiere serie).  Archives de zoologie expérimentale et générale 58: 475-487.	Literature	Mori Nataša	Mori Nataša
1147	Slovenian Ostracoda Database	Mori Nataša		Ostracoda	Podocopida	Candonidae	Typhlocypris	trigonella	Klie, 1931	Pseudocandona trigonella (Klie, 1931)	Typhlocypris trigonella (Klie, 1931)	SPECIES		1931		45,782719	14,20366	WGS84	490	provided		Jama: Postojnska jama (JK00747) - Jamski sistem Postojnska jama		Aquatic, Freshwater, Subsurface, Aquifer	Cave	Postojna	Postojna		Slovenia	stygobiont	Klie W. (1931): Zwei neue Arten der ostracoden-Gattung Candona aus unterirdischen Gewassern im sudostlichen Europa. Zoologischer Anzeiger 96(7/8): 161-169.	Literature	Mori Nataša	Mori Nataša
1148	Slovenian Ostracoda Database	Mori Nataša		Ostracoda	Podocopida	Cyprididae	Herpetocypris	reptans	G.W. Müller 1912	Eucypris reptans G.W. Müller 1912	Herpetocypris reptans (Baird, 1835)	SPECIES		1932		45,527845	13,885917	WGS84	60	provided		Rižana (izvir)	4b	Aquatic, Freshwater, Subsurface	Spring	Mostičje	Kozina		Slovenia	stygophile	Stammer H. J. (1932): Die Fauna des Timavo - ein Beitrag zur Kenntnis der Höhlengewässer, des. Süß- und Brackwassers im Karst. Zoologische Jahrbücher. Abteilung für Systematik, Geographie und Biologie der Tier 63.	Literature	Mori Nataša	Mori Nataša
1149	Slovenian Ostracoda Database	Mori Nataša		Ostracoda	Podocopida	Cyprididae	Herpetocypris	reptans	G.W. Müller 1912	Eucypris reptans G.W. Müller 1912	Herpetocypris reptans (Baird, 1835)	SPECIES		1932		45,511589	13,898396	WGS84	170	provided		zajetje v vasi	4b	Aquatic, Freshwater, Subsurface	Spring	Zazid	Koper		Slovenia	stygophile	Stammer H. J. (1932): Die Fauna des Timavo - ein Beitrag zur Kenntnis der Höhlengewässer, des. Süß- und Brackwassers im Karst. Zoologische Jahrbücher. Abteilung für Systematik, Geographie und Biologie der Tier 63.	Literature	Mori Nataša	Mori Nataša
1150	Slovenian Ostracoda Database	Mori Nataša		Ostracoda	Podocopida	Cyclocyprididae	Cypria	reptans 	Brohnstein, 1928	Cypria stygia (Klie, 1935)	Cypria reptans Bronstein, 1928	SPECIES		1935		45,890001	14,771106	WGS84	275	provided		Jama: Krška jama (JK00074)	1b	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Krka	Ivančna Gorica		Slovenia	stygobiont	Klie W. (1935): Drei neue Hohlenostracoden aus der Umgebung von Laibach. Zoologischer Anzeiger 111: 189-198.	Literature	Mori Nataša	Mori Nataša
1151	Slovenian Ostracoda Database	Mori Nataša		Ostracoda	Podocopida	Cyclocyprididae	Cypria	reptans 	Brohnstein, 1928	Cypria stygia (Klie, 1935)	Cypria reptans Bronstein, 1928	SPECIES		1935		45,839269	14,686322	WGS84	453	calculated		Jama: Podpeška jama (JK00017)	1b	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Dobrepolje			Slovenia	stygobiont	Klie W. (1935): Drei neue Hohlenostracoden aus der Umgebung von Laibach. Zoologischer Anzeiger 111: 189-198.	Literature	Mori Nataša	Mori Nataša
