ID;datasetName;informationWithheld;TaxonID;class;order;family;genus;species;scientificNameAuthorship;verbatimIdentification;scientificName;taxonRank;Lineage;dateIdentified;identifiedBy;decimalLatitude;decimalLongitude;geodeticDatum;elevationInMeters;verticalDatum;locationID;locality;municipality;stateProvince;region;country;locationRemarks;habitat;MeasurementOrFact;references;basisOfRecord;rightsHolder;Input.into.DB.-.name
2009;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Candonidae;Mixtacandona;spandli ;Rogulj & Danielopol, 1993;Mixtacandona spandli  Rogulj & Danielopol, 1993;Mixtacandona spandli Rogulj & Danielopol, 1993;SPECIES;;2001;;48,121161;16,742365;WGS84;147;provided;Regelsbrunner Au;Regelsbrunner Au;;;Lower Austria;Austria;groundwater;;stygobiont;Danielopol DL, Pospisil P (2001) Hidden biodiversity in the groundwater of the Danube flood plain national park (Austria). Biodiversity and Conservation 10: 1711–1721. ;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
2010;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Candonidae;Mixtacandona;laisi;Klie, 1938;Mixtacandona laisi  (Klie, 1938);Mixtacandona laisi Klie, 1938;SPECIES;;2001;;48,163500;16,545699;WGS84;150;provided;Lobau A;Lobau A;;;Vienna;Austria;hyporheic;Interstitial - Hyporheic zone;stygobiont;Danielopol DL, Pospisil P (2001) Hidden biodiversity in the groundwater of the Danube flood plain national park (Austria). Biodiversity and Conservation 10: 1711–1721. ;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
2011;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Candonidae;Mixtacandona;laisi;Klie, 1938;Mixtacandona laisi  (Klie, 1938);Mixtacandona laisi Klie, 1938;SPECIES;;2001;;48,160873;16,539617;WGS84;152;provided;Lobau B;Lobau B;;;Vienna;Austria;well;Interstitial - Phreatic Zone ;stygobiont;Danielopol DL, Pospisil P (2001) Hidden biodiversity in the groundwater of the Danube flood plain national park (Austria). Biodiversity and Conservation 10: 1711–1721. ;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
2012;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Candonidae;Mixtacandona;laisi;Klie, 1938;Mixtacandona laisi  (Klie, 1938);Mixtacandona laisi Klie, 1938;SPECIES;;2001;;48,164201;16,545696;WGS84;150;provided;Lobau C;Lobau C;;;Vienna;Austria;well;Interstitial - Phreatic Zone ;stygobiont;Danielopol DL, Pospisil P (2001) Hidden biodiversity in the groundwater of the Danube flood plain national park (Austria). Biodiversity and Conservation 10: 1711–1721. ;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
2013;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Candonidae;Mixtacandona;laisi;Klie, 1938;Mixtacandona laisi  (Klie, 1938);Mixtacandona laisi Klie, 1938;SPECIES;;2001;;48,121161;16,742365;WGS84;147;provided;Regelsbrunner Au;Regelsbrunner Au;;;Lower Austria;Austria;groundwater;;stygobiont;Danielopol DL, Pospisil P (2001) Hidden biodiversity in the groundwater of the Danube flood plain national park (Austria). Biodiversity and Conservation 10: 1711–1721. ;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
2014;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Candonidae;Fabaeformiscandona;wegelini;Petkovski, 1962;Fabaeformiscandona wegelini  (Petkovski, 1962);Fabaeformiscandona wegelini (Petkovski, 1962);SPECIES;;2001;;48,164201;16,545696;WGS84;150;provided;Lobau C;Lobau C;;;Vienna;Austria;well;Interstitial - Phreatic Zone ;stygobiont;Danielopol DL, Pospisil P (2001) Hidden biodiversity in the groundwater of the Danube flood plain national park (Austria). Biodiversity and Conservation 10: 1711–1721. ;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
2015;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris sp. cf. eremita  (Vejdovský, 1882);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;2001;;48,160873;16,539617;WGS84;152;provided;Lobau B;Lobau B;;;Vienna;Austria;well;Interstitial - Phreatic Zone ;stygobiont;Danielopol DL, Pospisil P (2001) Hidden biodiversity in the groundwater of the Danube flood plain national park (Austria). Biodiversity and Conservation 10: 1711–1721. ;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
2016;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Limnocytheridae;Kovalevskiella;elisabethae;Gaviria, 2022;Kovalevskiella elisabethae  Gaviria, 2022;Kovalevskiella elisabethae Gaviria, 2022;SPECIES;;2001;;48,163500;16,545699;WGS84;150;provided;Lobau A;Lobau A;;;Vienna;Austria;hyporheic;Interstitial - Hyporheic zone;stygobiont;Danielopol DL, Pospisil P (2001) Hidden biodiversity in the groundwater of the Danube flood plain national park (Austria). Biodiversity and Conservation 10: 1711–1721. ;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
2017;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Limnocytheridae;Kovalevskiella;elisabethae;Gaviria, 2022;Kovalevskiella elisabethae  Gaviria, 2022;Kovalevskiella elisabethae Gaviria, 2022;SPECIES;;2001;;48,160873;16,539617;WGS84;152;provided;Lobau B;Lobau B;;;Vienna;Austria;well;Interstitial - Phreatic Zone ;stygobiont;Danielopol DL, Pospisil P (2001) Hidden biodiversity in the groundwater of the Danube flood plain national park (Austria). Biodiversity and Conservation 10: 1711–1721. ;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
2018;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Limnocytheridae;Kovalevskiella;elisabethae;Gaviria, 2022;Kovalevskiella elisabethae  Gaviria, 2022;Kovalevskiella elisabethae Gaviria, 2022;SPECIES;;2001;;48,164201;16,545696;WGS84;150;provided;Lobau C;Lobau C;;;Vienna;Austria;well;Interstitial - Phreatic Zone ;stygobiont;Danielopol DL, Pospisil P (2001) Hidden biodiversity in the groundwater of the Danube flood plain national park (Austria). Biodiversity and Conservation 10: 1711–1721. ;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
2019;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Limnocytheridae;Kovalevskiella;elisabethae;Gaviria, 2022;Kovalevskiella elisabethae  Gaviria, 2022;Kovalevskiella elisabethae Gaviria, 2022;SPECIES;;2001;;48,121161;16,742365;WGS84;147;provided;Regelsbrunner Au;Regelsbrunner Au;;;Lower Austria;Austria;groundwater;;stygobiont;Danielopol DL, Pospisil P (2001) Hidden biodiversity in the groundwater of the Danube flood plain national park (Austria). Biodiversity and Conservation 10: 1711–1721. ;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
2020;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi danubialis;Namiotko, Marmonier & Danielopol, 2005;Cryptocandona kieferi danubialis Namiotko, Marmonier & Danielopol, 2005;Cryptocandona kieferi danubialis Namiotko et al., 2005;SUBSPECIES;;1978;;48,163500;16,545699;WGS84;150;provided;Lobau A;Lobau A;;;Vienna;Austria;hyporheic;Interstitial - Hyporheic zone;stygobiont;Namiotko T, Marmonier P, Danielopol DL (2005) Cryptocandona kieferi (Crustacea, Ostracoda): redescription, morphological variability, geographical distribution. Vie et Milieu/Life & Environment: 91–108. ;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
2021;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi danubialis;Namiotko, Marmonier & Danielopol, 2005;Cryptocandona kieferi danubialis Namiotko, Marmonier & Danielopol, 2005;Cryptocandona kieferi danubialis Namiotko et al., 2005;SUBSPECIES;;2005;;48,163500;16,545699;WGS84;150;provided;C120;C120;;;Vienna;Austria;hyporheic;Interstitial - Hyporheic zone;stygobiont;Namiotko T, Marmonier P, Danielopol DL (2005) Cryptocandona kieferi (Crustacea, Ostracoda): redescription, morphological variability, geographical distribution. Vie et Milieu/Life & Environment: 91–108. ;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
2022;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi danubialis;Namiotko, Marmonier & Danielopol, 2005;Cryptocandona kieferi danubialis Namiotko, Marmonier & Danielopol, 2005;Cryptocandona kieferi danubialis Namiotko et al., 2005;SUBSPECIES;;2005;;48,163500;16,545699;WGS84;150;provided;A1;A1;;;Vienna;Austria;hyporheic;Interstitial - Hyporheic zone;stygobiont;Namiotko T, Marmonier P, Danielopol DL (2005) Cryptocandona kieferi (Crustacea, Ostracoda): redescription, morphological variability, geographical distribution. Vie et Milieu/Life & Environment: 91–108. ;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
2023;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi danubialis;Namiotko, Marmonier & Danielopol, 2005;Cryptocandona kieferi danubialis Namiotko, Marmonier & Danielopol, 2005;Cryptocandona kieferi danubialis Namiotko et al., 2005;SUBSPECIES;;2005;;48,164176;16,545722;WGS84;150;provided;D15;D15;;;Vienna;Austria;well;Interstitial - Phreatic Zone ;stygobiont;Namiotko T, Marmonier P, Danielopol DL (2005) Cryptocandona kieferi (Crustacea, Ostracoda): redescription, morphological variability, geographical distribution. Vie et Milieu/Life & Environment: 91–108. ;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
2024;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi danubialis;Namiotko, Marmonier & Danielopol, 2005;Cryptocandona kieferi danubialis Namiotko, Marmonier & Danielopol, 2005;Cryptocandona kieferi danubialis Namiotko et al., 2005;SUBSPECIES;;2005;;48,163500;16,545699;WGS84;150;provided;D120;D120;;;Vienna;Austria;hyporheic;Interstitial - Hyporheic zone;stygobiont;Namiotko T, Marmonier P, Danielopol DL (2005) Cryptocandona kieferi (Crustacea, Ostracoda): redescription, morphological variability, geographical distribution. Vie et Milieu/Life & Environment: 91–108. ;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
2025;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi danubialis;Namiotko, Marmonier & Danielopol, 2005;Cryptocandona kieferi danubialis Namiotko, Marmonier & Danielopol, 2005;Cryptocandona kieferi danubialis Namiotko et al., 2005;SUBSPECIES;;2005;;48,163327;16,536994;WGS84;152;provided;A81;A81;;;Vienna;Austria;well;Interstitial - Phreatic Zone ;stygobiont;Namiotko T, Marmonier P, Danielopol DL (2005) Cryptocandona kieferi (Crustacea, Ostracoda): redescription, morphological variability, geographical distribution. Vie et Milieu/Life & Environment: 91–108. ;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
2026;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi danubialis;Namiotko, Marmonier & Danielopol, 2005;Cryptocandona kieferi danubialis Namiotko, Marmonier & Danielopol, 2005;Cryptocandona kieferi danubialis Namiotko et al., 2005;SUBSPECIES;;2005;;48,163500;16,545699;WGS84;150;provided;D;D;;;Lower Austria;Austria;hyporheic;Interstitial - Hyporheic zone;stygobiont;Namiotko T, Marmonier P, Danielopol DL (2005) Cryptocandona kieferi (Crustacea, Ostracoda): redescription, morphological variability, geographical distribution. Vie et Milieu/Life & Environment: 91–108. ;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
2027;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi danubialis;Namiotko, Marmonier & Danielopol, 2005;Cryptocandona kieferi danubialis Namiotko, Marmonier & Danielopol, 2005;Cryptocandona kieferi danubialis Namiotko et al., 2005;SUBSPECIES;;2005;;48,163500;16,545699;WGS84;150;provided;SW;SW;;;Lower Austria;Austria;hyporheic;Interstitial - Hyporheic zone;stygobiont;Namiotko T, Marmonier P, Danielopol DL (2005) Cryptocandona kieferi (Crustacea, Ostracoda): redescription, morphological variability, geographical distribution. Vie et Milieu/Life & Environment: 91–108. ;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
2028;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Candonidae;Mixtacandona;spandli ;Rogulj & Danielopol, 1993;Mixtacandona spandli  Rogulj & Danielopol, 1993;Mixtacandona spandli Rogulj & Danielopol, 1993;SPECIES;;2002;;48,118590;16,741496;WGS84;143;provided;G2;G2;;;Lower Austria;Austria;well;Interstitial - Phreatic Zone ;stygobiont;Steininger A (2002) Hydrological connectivity between surface and subsurface systems in riverine floodplains – a key factor in controlling groundwater nutrient dynamics and the structure of hypogean animal assemblages. Diploma Thesis. University of Vienna Available from: https://ubdata.univie.ac.at/AC03602094.;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
2029;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Candonidae;Mixtacandona;laisi;Klie, 1938;Mixtacandona laisi  (Klie, 1938);Mixtacandona laisi Klie, 1938;SPECIES;;2002;;48,118590;16,741496;WGS84;143;provided;G2;G2;;;Lower Austria;Austria;well;Interstitial - Phreatic Zone ;stygobiont;Steininger A (2002) Hydrological connectivity between surface and subsurface systems in riverine floodplains – a key factor in controlling groundwater nutrient dynamics and the structure of hypogean animal assemblages. Diploma Thesis. University of Vienna Available from: https://ubdata.univie.ac.at/AC03602094.;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
2030;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi kieferi;Klie, 1938;Cryptocandona kieferi kieferi (Klie, 1938);Cryptocandona kieferi kieferi (Klie, 1938);SUBSPECIES;;2002;;48,118590;16,741496;WGS84;143;provided;G2;G2;;;Lower Austria;Austria;well;Interstitial - Phreatic Zone ;stygobiont;Steininger A (2002) Hydrological connectivity between surface and subsurface systems in riverine floodplains – a key factor in controlling groundwater nutrient dynamics and the structure of hypogean animal assemblages. Diploma Thesis. University of Vienna Available from: https://ubdata.univie.ac.at/AC03602094.;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
2031;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi kieferi;Klie, 1938;Cryptocandona kieferi kieferi (Klie, 1938);Cryptocandona kieferi kieferi (Klie, 1938);SUBSPECIES;;2002;;48,117436;16,740030;WGS84;147;provided;G3;G3;;;Lower Austria;Austria;well;Interstitial - Phreatic Zone ;stygobiont;Steininger A (2002) Hydrological connectivity between surface and subsurface systems in riverine floodplains – a key factor in controlling groundwater nutrient dynamics and the structure of hypogean animal assemblages. Diploma Thesis. University of Vienna Available from: https://ubdata.univie.ac.at/AC03602094.;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
2032;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi kieferi;Klie, 1938;Cryptocandona kieferi kieferi (Klie, 1938);Cryptocandona kieferi kieferi (Klie, 1938);SUBSPECIES;;2002;;48,118590;16,741496;WGS84;143;provided;G2;G2;;;Lower Austria;Austria;well;Interstitial - Phreatic Zone ;stygobiont;Steininger A (2002) Hydrological connectivity between surface and subsurface systems in riverine floodplains – a key factor in controlling groundwater nutrient dynamics and the structure of hypogean animal assemblages. Diploma Thesis. University of Vienna Available from: https://ubdata.univie.ac.at/AC03602094.;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
2033;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Candonidae;Mixtacandona;spandli ;Rogulj & Danielopol, 1993;Mixtacandona spandli  Rogulj & Danielopol, 1993;Mixtacandona spandli Rogulj & Danielopol, 1993;SPECIES;;2002;;48,118590;16,741496;WGS84;143;provided;G2;G2;;;Lower Austria;Austria;well;Interstitial - Phreatic Zone ;stygobiont;Steininger A (2002) Hydrological connectivity between surface and subsurface systems in riverine floodplains – a key factor in controlling groundwater nutrient dynamics and the structure of hypogean animal assemblages. Diploma Thesis. University of Vienna Available from: https://ubdata.univie.ac.at/AC03602094.;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
2034;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi kieferi;Klie, 1938;Cryptocandona kieferi kieferi (Klie, 1938);Cryptocandona kieferi kieferi (Klie, 1938);SUBSPECIES;;2002;;48,118590;16,741496;WGS84;143;provided;G2;G2;;;Lower Austria;Austria;well;Interstitial - Phreatic Zone ;stygobiont;Steininger A (2002) Hydrological connectivity between surface and subsurface systems in riverine floodplains – a key factor in controlling groundwater nutrient dynamics and the structure of hypogean animal assemblages. Diploma Thesis. University of Vienna Available from: https://ubdata.univie.ac.at/AC03602094.;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
2035;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi kieferi;Klie, 1938;Cryptocandona kieferi kieferi (Klie, 1938);Cryptocandona kieferi kieferi (Klie, 1938);SUBSPECIES;;2002;;48,117436;16,740030;WGS84;147;provided;G3;G3;;;Lower Austria;Austria;well;Interstitial - Phreatic Zone ;stygobiont;Steininger A (2002) Hydrological connectivity between surface and subsurface systems in riverine floodplains – a key factor in controlling groundwater nutrient dynamics and the structure of hypogean animal assemblages. Diploma Thesis. University of Vienna Available from: https://ubdata.univie.ac.at/AC03602094.;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
2036;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Candonidae;Mixtacandona;laisi;Klie, 1938;Mixtacandona laisi  (Klie, 1938);Mixtacandona laisi Klie, 1938;SPECIES;;2002;;48,117436;16,740030;WGS84;147;provided;G3;G3;;;Lower Austria;Austria;well;Interstitial - Phreatic Zone ;stygobiont;Steininger A (2002) Hydrological connectivity between surface and subsurface systems in riverine floodplains – a key factor in controlling groundwater nutrient dynamics and the structure of hypogean animal assemblages. Diploma Thesis. University of Vienna Available from: https://ubdata.univie.ac.at/AC03602094.;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
2037;Austrian Ostracoda;Christian Griebler;;Ostracoda;Podocopida;Candonidae;Cryptocandona;kieferi kieferi;Klie, 1938;Cryptocandona kieferi kieferi (Klie, 1938);Cryptocandona kieferi kieferi (Klie, 1938);SUBSPECIES;;2002;;48,124544;16,743616;WGS84;147;provided;G1;G1;;;Lower Austria;Austria;well;Interstitial - Phreatic Zone ;stygobiont;Steininger A (2002) Hydrological connectivity between surface and subsurface systems in riverine floodplains – a key factor in controlling groundwater nutrient dynamics and the structure of hypogean animal assemblages. Diploma Thesis. University of Vienna Available from: https://ubdata.univie.ac.at/AC03602094.;Literature;Christian Griebler: Uni Vienna;Živa Vehovar
