id	name	code	country_code	coordinates	municipality	province
2622	Ponsonniere La Grange Goyet	GOYET	FR		PERREON	RHONE
2623	Loue Pont De Ounans	OUNANS	FR		OUNANS	JURA
2624	Ponsonniere Perreon	PONSO	FR		PERREON	RHONE
2626	Roubion A Charols	ROUBCHAR	FR		CLEON D ANDRAN	DROME
2627	Roubion Avant Montelimar	ROUBMONT	FR		MONTELIMAR	DROME
2628	Roubion Au Pont De Bonlieu Sur Roubion	ROUBONLI	FR		BONLIEU SUR ROUBION	DROME
2629	Roubion Au Pont De La D136 Soyans A 4km St Martin 7km	ROUBSOYA	FR		SOYANS	DROME
2630	Ponsonniere Le Treve	TREVE	FR		PERREON	RHONE
2634	Drome Les Ramieres	RAMIERES	FR		LORIOL DUR DROME	DROME
2635	Interstitial Waissbaach	WAISSBHY	LU		IMBRINGEN	GUTLAND
2636	Hyporheic Zone Of The River Le Chassezac In Saint Alban Auriolles	GROSPIHY	FR		SAINT ALBAN AURIOLLES	ARDECHE
2637	Hyporheic Zone Of The River Ardeche In Meyras	MEYRASHY	FR		MEYRAS	ARDECHE
2638	Hyporheic Zone Of The River Ardeche In Sampzon	SAMPZON	FR		SAMPZON	ARDECHE
2642	Hyporheic Zone Of The River Ouveze In Coux	COUXHY	FR		COUX	ARDECHE
2643	Hyporheic Zone Of The River Le Duzon In Tournon Sur Rhone 1	DOUXHY1	FR		TOURNON SUR RHONE	ARDECHE
2644	Hyporheic Zone Of The River Rhone In Grigny 1	GRIGNY1	FR		GRIGNY	RHONE
2645	Hyporheic Zone Of The River Rhone In Nievroz	MIRIBEL	FR		NIEVROZ	AIN
2646	Hyporheic Zone Of The River Ardeche In Saint Maurice D Ardeche 1	STMAURHY	FR		SAINT MAURICE D ARDECHE	ARDECHE
2648	Aujac	AUJAC	FR		AUJAC	LOZERE
2649	Hyporheic Zone Of The Ceze River At Vielvic	VIELVIC	FR		PONTEILS ET BRESIS	LOZERE
2650	Hyporheic Zone Of The Gardon De Saint Jean	HMASCAIN	FR		LE RASET	GARD
2651	Hyporheic Zone Of The Gardon De Saint Jean	HSAUMANE	FR		SAUMANE	GARD
2652	Le Martinet	LEMARTIN	FR		SAINT ETIENNE VALLEE FRANCAISE	GARD
2654	Hyporheic Zone Of The Ceze River	CEZEBAGN	FR		BAGNOLS SUR CEZE	GARD
2660	La Ceze A Besseges	BESSEGES	FR		BESSEGES	LOZERE
2661	Hyporheic Zone Of The Herault River	PTDIABLE	FR		SAINT JEAN DE FOS	HERAULT
2662	Le Claron Berthezene	BERTHEZE	FR		VALLERAUGUE	GARD
2663	Pont Du Chinier Riviere Herault	CHINIER	FR		VALLERAUGUE	GARD
2664	Le Coularou Source Du Ruisseau	COULAROU	FR		LE VIGAN	GARD
2665	Hyporheic Zone Of The Herault River	HASPIRAN	FR		ASPIRAN	HERAULT
2666	Hyporheic Zone Of The Herault River	HISSENAC	FR		BRISSAC	HERAULT
2667	Riviere L Herault Leprat	HYPOPRAT	FR		SAINT ADRE DE MAJENCOULES	GARD
2670	Riviere De La Ceze Site Grotte Des Fees Station 3	CEZEFEES	FR		THARAUX	GARD
2671	Interstitiel De La Ceze Au Niveau De La Source De Monteil	CEZEMONT	FR		MONTCLUS	GARD
2688	Interstitiel De L Ain	AININTER	FR		SAINT MAURICE DE GOURDANS	AIN
2689	Station 6 Ou Nov Confluence Ain  Rhone	AINRHOS6	FR		SAINT MAURICE DE GOURDANS	AIN
2690	Nappe Parafluviale De L Albarine	ALBARIAL	FR		TORCIEU	AIN
2691	Arcelot Nappes Parafluvials Et Sous Fluviale De La Tille	ARCELOTI	FR		ARCELOT	COTE D OR
2694	Nappe Alluviale De La Birse	BIRSENAP	CH		MUNCHENSTEIN	BALE
2695	Brognon Nappe Alluviale De La Tille Et De La Norge	BROGNOAL	FR		BROGNON	COTE D OR
2697	Le Ruisseau De La Charriere	CHARRIER	FR		ORGEUX	COTE D OR
2698	Nappe Alluviale Du Chassezac	CHASSEZA	FR		SAINT ALBAN AURIOLLES	ARDECHE
2699	Sous Ecoulement De La Drome	DROMEHYD	FR		DIE	DROME
2701	Puits Champ Captant Du Grand Gravier	GRGRAVWE	FR		GRIGNY	RHONE
2703	Lone Du Grand Gravier	LGRAVIER	FR		BALAN	AIN
2704	Longeault Nappe Alluviale De La Tille Et De La Norge	LONGEAAL	FR		LONGEAULT	COTE D OR
2705	Lux Nappes Parafluvials Et Sous Fluviale De La Tille	LUXTILLE	FR		LUX	COTE D OR
2706	Station 1 Lone Du Meant	MEANTST1	FR		ANTHON	RHONE
2707	Station 5 Lone Du Meant	MEANTST5	FR		ANTHON	RHONE
2708	Station 6 Lone Du Meant	MEANTST6	FR		ANTHON	RHONE
2709	Stations 1 Ou Car Aval Canal De Miribel	MIRIBES1	FR		VILLEURBANNE	RHONE
2710	Sous Ecoulement De L Ouveze Montauban Sur L Ouveze	MONTAOUV	FR		MONTAUBAN SUR L OUVEZE	DROME
2712	Magny Sur Tille Nappes Parafluviales Et Sous Fluviale De La Norge	NORGESMA	FR		MAGNY SUR TILLE	COTE D OR
2713	Orgeux Nappes Parafluviales Et Sous Fluviale De La Norge	NORGESOR	FR		ORGEUX	COTE D OR
2714	Le Ruisseau De La Norges	NORGESRU	FR		ORGEUX	COTE D OR
2715	Le Ruiseau De La Grande Noue Noire	NOUENOIR	FR		ORGEUX	COTE D OR
2718	Sous Ecoulement De L Ouveze	OUVEZHYS	FR		SABLET	VAUCLUSE
2719	Lone Des Pecheurs	PECHEURS	FR		VILLETTE D ANTHON	ISERE
2720	Interstitiel De La Reserve Naturelle Des Ramieres Du Val De Drome	RAMIEEUR	FR		EURRE	DROME
2721	Brunnenwasser (Bras Lateral) Dans Rhinau Au Bord D Un Quai Cimente En Face Du Numero 8 De La Rue St Amand	RHINAUZH	FR		RHINAU	BAS RHIN
2723	Station Ia Canal De Miribel	S01AMIRI	FR		JONS	AIN
2724	Station Ib Canal De Miribel	S01BMIRI	FR		JONS	AIN
2725	Station Ic Canal De Miribel	S01CMIRI	FR		THIL	AIN
2726	Station 1 Canal De Miribel	S01MIRIB	FR		JONS	RHONE
2727	Station 3 Canal De Miribel	S03MIRIB	FR		NIEVROZ	AIN
2728	Station 4 Canal De Miribel	S04MIRIB	FR		NIEVROZ	AIN
2729	Station 6 Canal De Miribel	S06MIRIB	FR		JONAGE	RHONE
2730	Station 8 Lone Du Meant	S08MEANT	FR		ANTHON	ISERE
2731	Station 8 Canal De Miribel	S08MIRIB	FR		MIRIBEL	AIN
2732	Station 11 Canal De Miribel	S11MIRIB	FR		MIRIBEL	AIN
2733	Station 12 Canal De Miribel	S12MIRIB	FR		NEYRON	AIN
2734	Station 13 Canal De Miribel	S13MIRIB	FR		RILLIEUX LA PAPE	AIN
2735	Station 14 Secteur Donzere Mondragon	S14DONZE	FR		PONT SAINT ESPRIT	GARD
2736	Station 16 Canal De Miribel	S16MIRIB	FR		CALUIRE ET CUIRE	RHONE
2737	Station Iia Canal De Miribel	S2AMIRIB	FR		THIL	AIN
2738	Station Iib Canal De Miribel	S2BMIRIB	FR		THIL	AIN
2739	Station Iic Canal De Miribel	S2CMIRIB	FR		THIL	AIN
2740	Station Iiia Canal De Miribel	S3AMIRIB	FR		BOURDEAU	AIN
2741	Station Iiic Canal De Miribel	S3CMIRIB	FR		BOURDEAU	AIN
2742	Station 7 Ou Gal Plaine De L Ain	S7GALAIN	FR		SAINT MAURICE DE GOURDANS	AIN
2743	Sous Ecoulement De L Ouveze Buis Les Baronnies	SAINTMOU	FR		BUIS LES BARONNIES	DROME
2746	La Source Bleue	SPBLEUMO	FR		MONTPERREUX	DOUBS
2747	Sous Ecoulement De L Ouveze Sainte Euphemie Sur Ouveze	STEUPOUV	FR		SAINTE EUPHEMIE SUR OUVEZE	DROME
2748	Le Ruisseau De La Fontaine St Martin	STMARTIN	FR		ORGEUX	COTE D OR
2749	Le Ruisseau De La Fontaine St Thibault	THIBAULT	FR		ORGEUX	COTE D OR
2750	La Riviere La Tille	TILLERIV	FR		ORGEUX	COTE D OR
2751	Sous Ecoulement De L Ouveze Saint Marcellin Les Vaison	VAISOOUV	FR		SAINT MARCELLIN LES VAISON	VAUCLUSE
2752	Graviere De La Valbonne	VALBONNE	FR		BALAN	AIN
2753	Station 1 Vieux Rhone	VIERHON1	FR		MEYZIEU	RHONE
2754	Station 2 Vieux Rhone	VIERHON2	FR		MEYZIEU	RHONE
2755	Station 3 Vieux Rhone	VIERHON3	FR		MEYZIEU	RHONE
2756	Station 4 Vieux Rhone	VIERHON4	FR		MEYZIEU	RHONE
2757	Station 5 Vieux Rhone	VIERHON5	FR		MEYZIEU	RHONE
2758	Station 6 Vieux Rhone	VIERHON6	FR		MEYZIEU	RHONE
2759	Puits R1. Nappe Alluviale Du Rhone	WER1RHON	FR		SABLONS	ISERE
2760	Puits R2. Nappe Alluviale Du Rhone	WER2RHON	FR		SABLONS	ISERE
2761	Puits S6. Nappe Alluvial Du Rhone	WES6RHON	FR		VAULX EN VELIN	RHONE
2762	Puits S7. Nappe Alluvial Du Rhone	WES7RHON	FR		VAULX EN VELIN	RHONE
2763	Puits S8. Nappe Alluvial Du Rhone	WES8RHON	FR		VAULX EN VELIN	RHONE
2764	Puits X2. Nappe Alluvial Du Rhone	WEX2RHON	FR		VAULX EN VELIN	RHONE
2765	Puits Gp8. Nappe Alluviale Du Rhone	WGP8RHON	FR		GRIGNY	RHONE
2766	Puits P15. Nappe Alluvial Du Rhone	WP15RHON	FR		VAULX EN VELIN	RHONE
2767	Puits P7a. Nappe Alluviale De La Saone	WP7ASAON	FR		GENAY	RHONE
2768	Puits P7b. Nappe Alluvial Du Rhone	WP7BRHON	FR		VAULX EN VELIN	RHONE
2769	Puits P8a. Nappe Alluviale De La Saone	WP8ASAON	FR		GENAY	RHONE
2770	Puits P8b. Nappe Alluviale Du Rhone	WP8BRHON	FR		GRIGNY	RHONE
2771	Arceau Nappe Alluviale De La Tille Et De La Norge (Entre Brognon Et Longeault)	ARCEAUAL	FR		ARCEAU	COTE D OR
2772	Arc Sur Tille Nappe Alluviale De La Tille Et De La Norge (Entre Brognon Et Longeault)	ARCTILAL	FR		ARC SUR TILLE	COTE D OR
2773	Cessey Sur Tille Nappe Alluviale De La Tille Et De La Norge (Entre Brognon Et Longeault)	CESSEYAL	FR		CESSEY SUR TILLE	COTE D OR
2774	Chevigny St Sauveur Nappes Parafluviales Et Sous Fluviale De La Norge (Entre Orgeux Et Magny Sur Tille)	CHEVIGAL	FR		CHEVIGNY SAINT SAUVEUR	COTE D OR
2775	Couternon Nappes Parafluviales Et Sous Fluviale De La Norge (Entre Orgeux Et Magny Sur Tille)	COUTERAL	FR		COUTERNON	COTE D OR
2776	Genlis Nappe Alluviale De La Tille Et De La Norge (Entre Brognon Et Longeault)	GENLISAL	FR		GENLIS	COTE D OR
2777	Sondage Kc Dans La Caze	LACAZEKC	FR		AUJAC	GARD
2780	Remilly Sur Tille Nappe Alluviale De La Tille Et De La Norge (Entre Brognon Et Longeault)	REMILLAL	FR		REMILLY SUR TILLE	COTE D OR
2785	Riviere Herault En Amont De La Ville De Ganges	GANGESHE	FR		GANGES	HERAULT
2786	Riviere Du Lez A Montjoux	MONJOU2	FR		MONTJOUX	DROME
2787	Puits Dans Les Jardin De Saint Ramber En Bugey	RAMBEPT1	FR		SAINT RAMBERT EN BUGEY	AIN
2788	Riviere Du Roubion Station 2	SAUZETRO	FR		SAUZET	DROME
2789	Boutillon Hyporheique Riviere Suran	BOUTILLO	FR		DRUILLAT	AIN
2793	Pont Sur Eygues Verclause	EYGUESVE	FR		VERCLAUSE	DROME
2794	Riviere Ouveze Le Grand Thomassin	OUVBEDAR	FR		BEDARRIDES	VAUCLUSE
2803	Riviere Drome Chaumeane	DROSAILL	FR		SAINT SAUVEUR EN DIOIS	DROME
2805	Riviere Ouveze Stations 1 Et 2	ENTRECHB	FR		ENTRECHAUX	DROME
2807	Riviere Ouveze Gorges D Ubrieux	OUVBUISB	FR		BUIS LES BARONNIES	DROME
2808	Riviere Ouveze St Pierre	OUVSTAU1	FR		SAINT AUBAN SUR L OUVEZE	DROME
2812	Roubion River At Pont Saint Gervais	ROUBGMAZ	FR		PONT SAINT GERVAIS	DROME
2813	Roubion River At Bourdeaux	ROUBOURD	FR		BOURDEAUX	DROME
2814	Roubion River At Les Crupies	ROUCRUPI	FR		LES CRUPIES	DROME
2815	Roubion River At Bouvieres	ROUOUVIE	FR		BOUVIERES	DROME
2816	Roubion River At Saou	ROUSAOU	FR		SAOU	DROME
2817	Roubion River At Sauzet	ROUSAUZ	FR		SAUZET	DROME
2822	Source Regourdet	REGOURSP	FR		BEAULIEU	ARDECHE
2827	Station 1 Nappes Parafluviales Du Cris Rapide (Crisul Repede). Bratca. Roumanie	CRISUL01	RO		SUNCUIUS	BIHOR
2828	Station 2 Nappes Parafluviales Du Cris Rapide (Crisul Repede). Bratca. Roumanie	CRISUL02	RO		SUNCUIUS	BIHOR
2829	Station 3 Nappes Parafluviales Du Cris Rapide (Crisul Repede). Bratca. Roumanie	CRISUL03	RO		BRATCA	BIHOR
2830	Station 4 Nappes Parafluviales Du Cris Rapide (Crisul Repede). Bratca. Roumanie	CRISUL04	RO		LORAU	BIHOR
2831	Station 5 Nappes Parafluviales Du Cris Rapide (Crisul Repede). Bratca. Roumanie	CRISUL05	RO		NEGRENI	CLUJ
2832	Station 6 Nappes Parafluviales Du Cris Rapide (Crisul Repede). Bratca. Roumanie	CRISUL06	RO		POIENI	CLUJ
2833	Puits De L Hopital	CASBRANC	PT		CASTELO BRANCO	CASTELO BRANCO
2834	Rio Cavado Bei Barcelos	BARCELOR	PT		BARCELOS	BRAGA
2835	Station 43 Puits Vila Nunes. Sequeiro	W43SEQUE	PT		VILA NOVA	PORTO
2836	Puits Maconne A S. Pedro De La Torre	SPEDROTO	PT		SAO PEDRO DA TORRE	VIANA DO CASTELLO
2837	Rio Deva Narganes	DEVANARG	ES		PENAMELLERA BAJA	OVIEDO
2838	Rio Deva Las Ilces	DEVAILCE	ES		CAMALENO	SANTANDER
2840	La Hermida	HERMIDA	ES		LA HERMIDA	SANTANDER
2844	Afluente Del Rio Esla	AFLRESLA	ES		VEGACERNEJA	LEON
2845	Rio Buyon Cabezon De Liebana	RBUYONCA	ES		CABEZON DE LIEBANA	CANTABRIA
2847	Rio Cares Las Arenas	RCARESAR	ES		LAS ARENAS	ASTURIA
2851	Rio Deva La Hermida	RDEVALAH	ES		LA HERMIDA	CANTABRIA
2853	Rio Deva Rivadedeva	RDEVARIV	ES		RIVADEDEVA	ASTURIA
2856	Puits A Braganca	BRAGANCA	PT		BRAGANCA	BRAGANCA
2857	Banc De Gravier Areinho De Valbom A Areinho	AREINHOV	PT		AREINHO	PORTO
2858	Banc De Gravier A Entre-Os-Rios	ENTROSRI	PT		ENTRE OS RIOS	PORTO
2859	Station 47 Puits Serzedelo. Amedos	W47AMEDO	PT		AMEDO	PORTO
2860	Puits A Vila De Paredes	VIPAREDE	PT		VILA DE PAREDES	PORTO
2861	Puits Des Fermes De La Borralheiro Et De Arufe	BORRALHE	PT		FAVAIOS	VILA REAL
2862	Curalha. Chaves. Tras-Os-Montes	CURALHAC	PT		CURALHA	VILA REAL
2863	Puits Obcur De Valbom. Gondomar. Environs De La Ville De Porto	VALBOMWE	PT		VALBOM	PORTO
2864	Station 44 Puits Povoa De Lanhoso. Veloso Lda	W44VELOS	PT		POVOA DE LANHOSO	BRAGA
2865	Station 45 Puits Povoa De Lanhoso. R. Capitao Tinoco	W45TINOC	PT		POVOA DE LANHOSO	BRAGA
2866	Station 46 Puits Povoa De Lanhoso. R. Capitao Tinoco	W46TINOC	PT		POVOA DE LANHOSO	BRAGA
2867	Hyporheic Zone Embalse De Los Asturianos	ASTURIAH	ES		ALMONASTER LA REAL	HUELVA
2868	Well Road H521. Between Linares And Aracena	LINARESW	ES		LINARES DE LA SIERRA	HUELVA
2869	Manantial De Ermita De Nuestra Senora De Los Angeles	MAANGELE	ES		LA PENA DE ARIAS MONTANO	HUELVA
2870	Well Puente Pedraza	PEDRAZAW	ES		AYAMONTE	HUELVA
2871	Well El Quejigo	QUEJIGOW	ES		JABUGO	HUELVA
2872	Puits A Aguda	AGUDAWEL	PT		AGUDA	PORTO
2873	Puits A Miramar	MIRAMAR	PT		MIRAMAR	PORTO
2874	Puits Maconne A Vila Franca Das Naves	VILAFRAN	PT		VILLA FRANCA DAS NAVES	GUARDA
2875	Puits A S. Pedro Do Sul	SPEDROSU	PT		SAO PEDRO DO SUL	VISEU
2877	Puits A Meda	MEDAWELL	PT		MEDA	GUARDA
2878	Trois Puits A Sabugal	SABUGAL	PT		SABUGAL	GUARDA
2879	Puits A Leca Da Palmeira	LECPALME	PT		LECA DA PALMEIRA	PORTO
2880	Plusieurs Puits De La Localite Vila De Paredes	VIPAREDS	PT		VILA DE PAREDES	PORTO
2881	Station 1 Puits Villa Do Conde. Hopital	W01DOCON	PT		VILLA DO CONDE	PORTO
2882	Station 7 Puits Arvore. Aldeia Nova	W07ARVOR	PT		ALDEIA NOVA	PORTO
2883	Station 8 Puits Macieira De Rates. Modeste	W08MACIE	PT		MODESTE	BRAGA
2884	Station 9 Puits Arnoso. Sta Maria. Route	W09ARNOS	PT		ARNOSO	BRAGA
2885	Station 10 Puits Celeiroz. Ponte Das Traves	W10CELEI	PT		CELEIROZ	BRAGA
2886	Station 11 Puits Braga. Campo Das Hortas	W11BRAGA	PT		BRAGA	BRAGA
2887	Station 14 Puits Trofa. R. Conde S. Bento	W14TROFA	PT		TROFA	PORTO
2888	Station 15 Puits Lousado. Gandra	W15LOUSA	PT		LOUSADO	BRAGA
2889	Station 16 Puits Lousado. Gandra (Viz.)	W16LOUSA	PT		LOUSADO	BRAGA
2890	Station 19 Puits S. Martino Do Vale (Aug.)	W19MARTI	PT		VALE SAO MARTINHO	BRAGA
2891	Station 20 Puits S. Martino Do Vale. Casa Do Passal	W20SMART	PT		VALE SAO MARTINHO	BRAGA
2892	Station 21 Puits S. Martino Do Vale (J. Oliv.)	W21SMART	PT		VALE SAO MARTINHO	BRAGA
2893	Station 22 Puits Avidos. Ecole	W22AVIDO	PT		AVIDOS	BRAGA
2894	Station 23 Puits Santo Tirso. Arco	W23SANTO	PT		ARCO	PORTO
2895	Station 24 Puits Santo Tirso. Tapado. Caso Do Retiro	W24SANTO	PT		TAPADO	BRAGA
2896	Station 25 Puits Santo Tirso. Escola Agricola	W25SANTO	PT		SANTO TIRSO	PORTO
2897	Station 26 Puits Santo Tirso. Escola Agricola	W26SANTO	PT		SANTO TIRSO	PORTO
2898	Station 28 Puits Burgaes. Rabada	W28BURGA	PT		RABADA	PORTO
2899	Station 30 Puits Riba D Ave. Monte Baixo (Viz.)	W30RIBAD	PT		RIBA D AVE	BRAGA
2900	Station 31 Puits Ronfe. Meio And Goncalves	W31RONFE	PT		RONFE	BRAGA
2901	Station 32 Puits Silvares. Ponte Nova	W32SILVA	PT		PONTE NOVA	BRAGA
2902	Station 33 Puits Taipas. Lameira	W33TAIPA	PT		CALDAS DAS TAIPAS	BRAGA
2903	Station 34 Puits Taipas. L. Conde Agrolongo	W34TAIPA	PT		CALDAS DAS TAIPAS	BRAGA
2904	Station 35 Puits Longos. Sta. Cristina	W35LONGO	PT		LONGOS	BRAGA
2905	Station 36 Puits Santo Emiliao. S. Bento	W36STEMI	PT		SAO BENTO	BRAGA
2906	Station 37 Puits Pevidem. Covelo	W37PEVID	PT		PEVIDEM	BRAGA
2907	Station 41 Puits Negrelos. S. Tome	W41NEGRE	PT		NEGRELOS	PORTO
2908	Puits De Vila Real	VILREALW	PT		VILA REAL	VILA REAL
2911	Rio De Aller Riomanon	RALLERRI	ES		RIOMANON	ASTURIA
2913	Rio Caleao	RICALEAO	ES		COBALLES	ASTURIA
2914	Rio Orle	RIOORLE	ES		ORLE	ASTURIA
2915	Rio Pas	RIOPAS	ES		CORVERA	CANTABRIA
2916	Rio Nalon Bezane	RNALONBE	ES		BEZANES	ASTURIA
2917	Rio Nalon Campo De Caso	RNALONCA	ES		CAMPO DE CASO	ASTURIA
2919	Rio Ponga Amieva	RPONGAAM	ES		CIRIENO	ASTURIA
2920	Rio Sella De Oseja De Sajambre	RSELLAOS	ES		OSEJA DE SAJAMBRE	LEON
2921	Rio Sella Ponga	RSELLAPO	ES		PONGA	ASTURIA
2922	Puits A Idanha A-Nova	IDANHAAN	PT		IDANHA A NOVA	CASTELO BRANCO
2923	Puits A Curia	CURIAWEL	PT		CURIA	AVEIRO
2924	Puits A S. Vivente	SVIVENTE	PT		ENTRE OS RIOS	PORTO
2925	Well So De La Carretera A Espinosa De Los Monteras	MONTERAW	ES		LOMA DEMONTIJA	BURGOS
2926	Well Loma De Montija	MONTIJAW	ES		MERINDAD DE MONTIJA	BURGOS
2927	Well Al Lado No. De Nofuentes	W1NOFUEN	ES		NOFUENTES	BURGOS
2928	Well Al Lado No. De Nofuentes 84-4/7	W2NOFUEN	ES		NOFUENTES	BURGOS
2929	Puits A Gouveia	GOUVEIAW	PT		GOUVEIA	GUARDA
2930	Station 48 Puits Pombal	W48POMBA	PT		POMBAL	BRAGA
2931	Station 50 Puits Estradinha	W50ESTRA	PT		ESTRADINHA	PORTO
2932	Station 51 Puits Oirado. Sta. Comba	W51OIRAD	PT		SANTA COMBA DE ROSSAS	BRAGANCA
2933	Source Dans La Serra De Arga	SERRAARG	PT		VIANA DO CASTELO	VIANA DO CASTELLO
2935	Rio Lima Bei Ponte Da Barca	PTBARCAR	PT		PONTE DA BARCA	VIANA DO CASTELO
2936	Well Matallana De Torio	MATALLAN	ES		MATALLANA DE TORIO	LEON
2937	Rio Bernesga	RBERNESG	ES		VILLANUEVA DE LA TERCIA	LEON
2938	Rio Forma	RIOFORMA	ES		BONAR	LEON
2939	Spring Playa Torimbia	TORIMBIA	ES		BRICIA	ASTURIA
2947	Ribera Fonte Do Solar Barrio	BARRIO	PT		PONTE DE LIMA	NORTE
2951	Rio Mezio Lousada	MEZIO	PT		LOUSADA	NORTE
2952	Rio Argoza Los Tojos	TOJOS	ES		CABEZON DE LA SAL	CANTABRIA
2954	Station 27 Puits Santo Tirso. Ponte Das Fragedas	W27STTIR	PT		SANTO TIRSO	PORTO
2955	Station 42 Puits Vila Das Aves. Fabr. Rio Vizela	W42VILAA	PT		VILA DAS AVES	PORTO
2956	Puits A Murca	MURCAWEL	PT		MURCA	VILA REAL
2957	Valpacos. Tras-Os-Montes	VALPACOS	PT		VALPACOS	VILA REAL
2958	Vidago. Tras-Os-Montes	VIDAGOTR	PT		VIDAGO	VILA REAL
2959	Station 2 Puits Villa Do Conde	W02VILCO	PT		VILLA DO CONDE	PORTO
2960	Station 3 Puits Villa Do Conde	W03VILCO	PT		VILLA DO CONDE	PORTO
2961	Station 4 Puits Villa Do Conde	W04VILCO	PT		VILLA DO CONDE	PORTO
2986	Puits Et Sources De La Region D Asenovgrad. Sud De Plovdiv. Bulgarie	ASENOVGR	BG		ASENOVGRAD	ASENOVGRAD
2987	Hyporheic Zone Of The Vanisnik River At Vaseno	VESANOHY	SI		VASENO	KAMNIK
2988	Nappes Phreatiques Du Bassin De La Save. Cernomerec. W De Zagreb	CERMOMER	HR		ZAGREB	ZAGREB
2989	Klunove Toplice	BUSECAVA	SI		BUSECA VAS	BREZICE
2990	Vaseno	VASENO	SI		VASENO	KAMNIK
2991	Sources Froides Derebas. Pres Du Lac De Dojran	DEREBASP	MK		NIKOLIK	DOIRAN
2992	Source Barkani A Radovis	BARKANI	MK		RADOVIS	RADOVIS
2993	Source A Ulcinj. Montenegro	ULCINJSO	ME		ULCINJ	ULCINJ
2994	Nappe De La Bosna A Zenica. Bosnie	BOSNANAP	BA		ZENICA	ZENICA
2995	Nappes Phreatiques Du Vardar A Skopje	VARDARNA	MK		SKOPJE	SKOPJE
2996	Otok Brac Skrip Spilja Rudnik Minjera	OTOKBRAC	HR		SKRIP	DALMATIE
2997	Source Thermale Sugavac Pres De Banja Luka	SUGAVAC	BA		BANJA LUKA	KONJIC
2999	Alluvions Sablonneuses Ie Long De La Rive Droite Du Vrbas	VRBASRIV	BA		BANJA LUKA	BANJA LUKA
3000	Grotte Temna Dupka. Berende Izvor. Pres Village Kalotina. Canton Dragoman. Bulgarie Occidentale	TEMNADUP	BG		KALOTINA	DRAGOMAN
3001	Bogovina (Serbie Orientale)	BOGOVINA	RS		BOGOVINA	BOR
3002	Crnoljevica (Serbie Orientale)	CRNOLJEV	RS		CRNOLJEVICA	SVRLJIG
3003	Grotte Ivanjicka (Serbie Occidentale)	IVANJICK	RS		IVANJICA	IVANJICA
3004	Grottes Ravanjicka (Paracin) (Serbie Orientale)	RAVANJIC	RS		PARACIN	KRAGUJEVAC
3005	Sisovac (Serbie Orientale)	SISOVAC	RS		SISOVAC	DESPOTOVAC
3006	Abaligeti Cave	ABALICA	HU		ABALIGET	BARANYA
3007	Sten 07 Abaligeti Cave	ABALIG7	HU		ABALIGET	BARANYA
3008	Sten_02 Kolyuk Cave Of Manfa	MANFA2	HU		MANFA	KOMLO
3009	Sten_04 Vadetetos Cave	VADETE4	HU		ABALIGET	BARANYA
3010	Sten 05 Abaligeti Cave	ABALIG5	HU		ABALIGET	BARANYA
3011	Sten 06 Abaligeti Cave	ABALIG6	HU		ABALIGET	BARANYA
3012	Sten_01 Kolyuk Cave Of Manfa	MANFA1	HU		MANFA	KOMLO
3013	Sten_03 Vadetetos Cave	VADETE3	HU		ABALIGET	BARANYA
3014	Cave Of Manfa	MANFACA	HU		MANFA	KOMLO
3015	Sources Thermales (18-24┬░C) Sutinska Vrela A Podsused. Pres Zagreb	SUTINSKA	HR		ZAGREB	ZAGREB
3016	Grotte Temnata Dupka. Pres Gare De Lakatnik. Bulgarie Occidentale	TEMNATAD	BG		GARA LAKATNIK	SVOGE
3017	Pozzo A Gonnosfanadiga. Piana Di Cagliari	GONNOSFA	IT		GONNOSFANADIGA	SARDEGNA
3018	Grotta Pitzu E Crobisi (Margana. Corongiu De Mari)	PITZUCA	IT		IGLESIAS	SARDEGNA
3019	Pozzo In Musei	MUSEIWEL	IT		MUSEI	SARDEGNA
3020	Pozzo In Vallermosa	VALLERMO	IT		VALLERMOSA	SARDEGNA
3022	Pozzo Acquedotto Rio Bonarba	BONARBAR	IT		DOLIANOVA	SARDEGNA
3023	Pizzu E Crobis (645 Sa)	PICROBIS	IT		IGLESIAS	SARDEGNA
3024	Hyporheic Zone Guadalquivir Env. 10 Km En Amont Du Confluent Avec Le Guadiana Menor Un Peu En Aval Du Barrage Supportant La Rte De Torreperogil O Peal-De-Becerro	GUADALQU	ES		VALDECAZORLA	JAEN
3025	Hyporheic Zone Puente Arroya	ARROYAH	ES		LORA DEL RIO	SEVILLA
3026	Hyporheic Zone Guillema	GUILLEMA	ES		GUILLEMA	SEVILLA
3027	Well Los Pajares	LPAJAREW	ES		LOS PAJARES	SEVILLA
3028	Rio Guadalquivir	MOGONGUA	ES		MOGON	JAEN
3032	Cueva De Alli	ALLICA	ES		LARRAUN	NAVARRA
3035	Cueva De Aitzkirri	AITZKIRR	ES		ONATE	GUIPUZCOA
3040	Well Casa Echachocoa	ECHACHOW	ES		ONATE	GUIPUSCOA
3043	Manantial Rekalde 3	REKALDE3	ES		ZELAIETA	VIZCAYA
3044	Cueva De San Pedro	SAPEDROC	ES		BUSTURIA	VIZCAYA
3045	L Horte Fonties D Audes	HORTE	FR		FONTIES D AUDES	AUDE
3050	Source De Bagatelle	BAGATELL	FR		LEVIGAN	GARD
3052	Source De La Caune Negre	CAUNENEG	FR		OPOUL PERILLOS	PYRENEES ORIENTALES
