rowID	CollCode	BibCit	InfWith	AssBy	VerbLoc	LocID	Lat	Long	LatLongP	CoordProto	CoordSyst	ElevMin	ElevMax	Country	CountryCod	Munici	Provin	Habita	Access	LocRem	EventID	EvenTtype	EventDate	VerbaDate	SamplEff	SamplMet	Fixative	Program	Target	CollByPerson	CollByGroup	EventRem	MeasDate	MeasByPerson	MeasByGroup	WaterTemp	WaterCond	MeasRemar	DateIden	IdenBy	IdenAttri	IdenVer	TaxCode	IdenQualif	TypeSta	IdenRem	Phylum	Class	Order	Family	Genus	Subgenus	Species	Subspecies	TaxRank	TaxStat	Authorship	ScName	TaxRem	MOTU	OccID	BasRec	RefBy	OrgQuan	OrgCount	OccRem	AssRef	Eyes	Pigment	Gene	AN	Isolate	Origin_tax_name	Collection	OriginalLink	DataSource
1589	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	STOBE JAMA ROZANEC	STOBE	45,60372	15,17089	0,001	Georeferenced at site location	Decimal degrees WGS84	171	171	SLOVENIA		CRNOMELJ	CRNOMELJ	ZONE SATUREE KARSTIQUE	GROTTE		STOBE_201107	Biotic sampling	2011-07-06			A VUE	CRYOCONSERVATION	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	PROASELLUS_PARVULUS	DOUADY C|MALARD F|EME D		Bouteillons Azote liquide pour transcriptome et tubes alcool annotes comme Pparvulus-201107	2011-07-06	DOUADY C|MALARD F|EME D					01/09/2011	MALARD F	Morphologie	Proasellus parvulus	Pparvulus				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		parvulus		Species	accepted	(Sket, 1960)	Proasellus parvulus (Sket, 1960)			PROASELLUS_PARVULUS|STOBE_201107	Preserved specimen	MALARD F		25	 Transcriptome Bouteillons Azote liquide et alcool annotes comme Pparvulus-201107		Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
1590	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	CODE STATION SLOVEN56	SLOVEN56	45,54538	15,05271	0,1	Nearest locality	Decimal degrees WGS84			SLOVENIA		INCONNU	INCONNU	EAU DOUCE SOUTERRAINE	0 - INCONNU		SLOVEN56_000000	Biotic sampling				0 - INCONNU	0 - INCONNU	Programme inconnu	PROASELLUS|INCONNU	INCONNU				INCONNU						INCONNU	Morphologie	Proasellus parvulus	Pparvulus				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		parvulus		Species	accepted	(Sket, 1960)	Proasellus parvulus (Sket, 1960)			PROASELLUS_PARVULUS|SLOVEN56_000000	Literature	MALARD F	NA			Sket B. 1965. Subterrane Asellus-Arten Jugoslaviens (Crustacea, Isopoda). Acta Musei Macedonici Scientiarum Naturalium, X(1), 1-26.	Eyeless	Unpigmented							
1591	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	CODE STATION SLOVEN73	SLOVEN73	45,59492	15,18434	0,1	Nearest locality	Decimal degrees WGS84			SLOVENIA		INCONNU	INCONNU	EAU DOUCE SOUTERRAINE	0 - INCONNU		SLOVEN73_000000	Biotic sampling				0 - INCONNU	0 - INCONNU	Programme inconnu	PROASELLUS|INCONNU	INCONNU				INCONNU						INCONNU	Morphologie	Proasellus parvulus	Pparvulus				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		parvulus		Species	accepted	(Sket, 1960)	Proasellus parvulus (Sket, 1960)			PROASELLUS_PARVULUS|SLOVEN73_000000	Literature	MALARD F	NA			Sket B. 1965. Subterrane Asellus-Arten Jugoslaviens (Crustacea, Isopoda). Acta Musei Macedonici Scientiarum Naturalium, X(1), 1-26.	Eyeless	Unpigmented							
1592	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	STOBE JAMA ROZANEC	STOBE	45,60372	15,17089	0,001	Georeferenced at site location	Decimal degrees WGS84	171	171	SLOVENIA		CRNOMELJ	CRNOMELJ	ZONE SATUREE KARSTIQUE	GROTTE		STOBE_000000	Biotic sampling				0 - INCONNU	0 - INCONNU	Programme inconnu	PROASELLUS|INCONNU	INCONNU				INCONNU						INCONNU	Morphologie	Proasellus parvulus	Pparvulus				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		parvulus		Species	accepted	(Sket, 1960)	Proasellus parvulus (Sket, 1960)			PROASELLUS_PARVULUS|STOBE_000000	Literature	MALARD F	NA			Deharveng L., Stoch F., Gibert J., Bedos A., Galassi D., Zagmajster M., Brancelj A., Camacho A., Fiers F., Martin P., Giani N., Magniez G., Marmonier P. 2009. Groundwater biodiversity in Europe. Freshwater Biology, 54, 709-726.	Eyeless	Unpigmented							PASCALIS Database EC Project Contract Number EVK2-CT-2001-00121 
1593	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	STOBE JAMA ROZANEC	STOBE	45,60372	15,17089	0,001	Georeferenced at site location	Decimal degrees WGS84	171	171	SLOVENIA		CRNOMELJ	CRNOMELJ	ZONE SATUREE KARSTIQUE	GROTTE		STOBE_195903	Biotic sampling	1959-03-29			0 - INCONNU	0 - INCONNU	Programme inconnu	PROASELLUS|INCONNU	SKET B|BOLE J		Station type de Proasellus parvulus	1959-03-29	SKET B|BOLE J					1960	SKET B	Morphologie	Proasellus parvulus	Pparvulus				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		parvulus		Species	accepted	(Sket, 1960)	Proasellus parvulus (Sket, 1960)			PROASELLUS_PARVULUS|STOBE_195903	Literature	MALARD F	Quelques individus (1-5)		4 Males 1 Femelle Ovigere	Sket B. 1960. Einige neue Formen der Malacostraca aus Jugoslawien III. Bulletin Scientifique, Beograd, 5(5), 73-75.	Eyeless	Unpigmented							
1594	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	SOURCE OTOVEC OTOVEC	OTOVEC	45,59231	15,1669	0,001	Georeferenced at site location	Decimal degrees WGS84	162	162	SLOVENIA		CRNOMELJ	CRNOMELJ	ZONE NON SATUREE KARSTIQUE	SOURCE		OTOVEC_199107	Biotic sampling	01/07/1991			0 - INCONNU	0 - INCONNU	Programme inconnu	PROASELLUS_SP|INCONNU	SKET B|VELKOVRH F		Collecte créée suite à introduction lot matériel externe de litérature	01/07/1991	SKET B|VELKOVRH F					01/07/1991	SKET B	Morphologie	Proasellus parvulus	Pparvulus				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		parvulus		Species	accepted	(Sket, 1960)	Proasellus parvulus (Sket, 1960)			PROASELLUS_SP|OTOVEC_199107	Literature	MALARD F	Plusierus dizaines d'individus (11-100)		SubBio Lab data base:?Proas tgm  oo () >10 (tube k-7)|>10 individuals		Eyeless	Unpigmented							Sket B. Personal Data (2011)
1595	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	STOBE JAMA ROZANEC	STOBE	45,60372	15,17089	0,001	Georeferenced at site location	Decimal degrees WGS84	171	171	SLOVENIA		CRNOMELJ	CRNOMELJ	ZONE SATUREE KARSTIQUE	GROTTE		STOBE_196210	Biotic sampling	01/10/1962			0 - INCONNU	0 - INCONNU	Programme inconnu	PROASELLUS|INCONNU	SKET B		Station type de Proasellus parvulus	01/10/1962	SKET B					1962	SKET B	Morphologie	Proasellus parvulus	Pparvulus				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		parvulus		Species	accepted	(Sket, 1960)	Proasellus parvulus (Sket, 1960)			PROASELLUS_PARVULUS|STOBE_196210	Literature	MALARD F	Quelques individus (1-5)		3 Males 1 Femelle	Sket B. 1967. Crustacea: Isopoda aquatica. Catalogus Faunae Jugoslaviae III/3, 21 pp. Consilium Academiarum Scientiarum Rei Publicae Socialisticae Foederativae Jugoslaviae. Academia Scientiarum et Artium Slovenica.	Eyeless	Unpigmented							
1596	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	GROTTA SU COLORU. NEI CALCARI MIOCENICI A LAERRU	CKMAP123	40,87569	8,7033	0,1	Nearest locality	Decimal degrees WGS84			ITALY		CASTELSARDO	SARDEGNA	AQUIFERE KARSTIQUE	GROTTE		CKMAP123_195200	Biotic sampling	1952			0 - INCONNU	0 - INCONNU	Programme inconnu	PROASELLUS|INCONNU	INCONNU			1952	INCONNU					1952	ARCANGELI A	Morphologie	Proasellus patrizii	Ppatrizii				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		patrizii		Species	accepted	(Arcangeli, 1952)	Proasellus patrizii (Arcangeli, 1952)			PROASELLUS_PATRIZII|CKMAP123_195200	Literature	MALARD F	NA				Eyeless	Unpigmented						https://www.geonode.nnb.isprambiente.it/catalogue/#/dataset/199	CKmap Distribuzione della Fauna Italiana Checklist and distribution of 10000 species of the Italian fauna
1597	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	SORGENTE PRESSO LA GROTTA SU COLORU	GRCOLORU	40,818624	8,826292	0,001	Georeferenced at site location	Decimal degrees WGS84	293	293	ITALY		LAERRU	SASSARI	EAU DOUCE SOUTERRAINE	SOURCE		GRCOLORU_201504	Biotic sampling	2015-04-19			0 - INCONNU	ALCOOL	Programme inconnu	ASELLIDAE|STENASELLIDAE|NIPHARGIDAE	STOCH F|SEMINARA M		Code F. Stoch ISO/00845 _ TOPOTYPES	2015-04-19	STOCH F|SEMINARA M					01/04/2015	MALARD F	Morphologie	Proasellus patrizii	Ppatrizii				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		patrizii		Species	accepted	(Arcangeli, 1952)	Proasellus patrizii (Arcangeli, 1952)		Proasellus patrizii_109	PROASELLUS_PATRIZII|GRCOLORU_201504	Preserved specimen	MALARD F		15	Code F. Stoch ISO/00845 _ TOPOTYPES		Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
1598	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	GROTTA SU COLORU. NEI CALCARI MIOCENICI A LAERRU	CKMAP123	40,87569	8,7033	0,1	Nearest locality	Decimal degrees WGS84			ITALY		CASTELSARDO	SARDEGNA	AQUIFERE KARSTIQUE	GROTTE		CKMAP123_195205	Biotic sampling	1952-05-06			0 - INCONNU	0 - INCONNU	Programme inconnu	PROASELLUS|INCONNU	PATRIZI S			1952-05-06	PATRIZI S					1952	ARCANGELI A	Morphologie	Proasellus patrizii	Ppatrizii			Considered by Argano as a troglobitic strain of P. coxalis	Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		patrizii		Species	accepted	(Arcangeli, 1952)	Proasellus patrizii (Arcangeli, 1952)			PROASELLUS_PATRIZII|CKMAP123_195205	Literature	MALARD F	NA			Arcangeli A. 1952. Asellus (Proasellus) Patrizii. Bolletino di zoologia, 19(4-6), 305-307.	Eyeless	Unpigmented							
1599	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	PONTE DI NIMIS HYPORHEIC ZONE OF THE VAL TORRE TORRENT	NIMIS	46,18897	13,2517	0,001	Georeferenced at site location	Decimal degrees WGS84	186	186	ITALY		NIMIS	UDINE	ZONE HYPORHEIQUE	ZONE HYPORHEIQUE		NIMIS_201405	Biotic sampling	2014-05-05			SONDAGE BOU ROUCH	ALCOOL	Continental patterns and drivers of species and cryptic diversity in groundwater	PROASELLUS	DOUADY C|EME D|MALARD F		Avant code Proasellus n sp1 (Nimis) aff. Vulgaris et Proasellus n sp2 (Nimis) aff. Pavani	2014-05-05	DOUADY C|EME D|MALARD F					01/09/2014	MALARD F	Assignation moleculaire temporaire	Proasellus pavani	Ppavani				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		pavani		Species	accepted	(Arcangeli, 1942)	Proasellus pavani (Arcangeli, 1942)		Proasellus pavani_224	PROASELLUS_N_SP2_NIMIS|NIMIS_201405	Preserved specimen	MALARD F		45	Avant code Proasellus n sp2 (Nimis) aff. Pavani		Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
1600	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	CAJA VAL MALA	CVALMALA	45,71728	10,23411	0,001	Georeferenced at site location	Decimal degrees WGS84	414	414	ITALY		MARCHENO	BRESCIA	ZONE NON SATUREE KARSTIQUE	GROTTE		CVALMALA_201504	Biotic sampling	2015-04-20			SURBER	ALCOOL	Continental patterns and drivers of species and cryptic diversity in groundwater	PROASELLUS_PAVANI	EME D|DOUADY C|MALARD F		Photos 1441013 a 1441018	2015-04-20	EME D|DOUADY C|MALARD F		7,3	307		01/04/2015	BRECHET A	Morphologie	Proasellus pavani	Ppavani				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		pavani		Species	accepted	(Arcangeli, 1942)	Proasellus pavani (Arcangeli, 1942)		Proasellus pavani_226	PROASELLUS_PAVANI|CVALMALA_201504	Preserved specimen	MALARD F		44	Station type _ Same as PD2D_ID 2300 et 2301 Niphargidae Contenu du lot modifie par C Issartel le 10072020		Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
1601	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	PUITS STERPO STERPO	STERPO	45,90291	13,04147	0,001	Georeferenced at site location	Decimal degrees WGS84	17	17	ITALY		BERTIOLO	UDINE	AQUIFERE POREUX	PUITS		STERPO_201008	Biotic sampling	2010-08-28			FILET PHREATOBIOLOGIQUE	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	PROASELLUS	DOUADY C|MALARD F|MORVAN C			2010-08-28	DOUADY C|MALARD F|MORVAN C					01/11/2010	MALARD F	Morphologie	Proasellus pavani	Ppavani				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		pavani		Species	accepted	(Arcangeli, 1942)	Proasellus pavani (Arcangeli, 1942)		Proasellus pavani_224	PROASELLUS_PAVANI|STERPO_201008	Preserved specimen	MALARD F		115			Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
1602	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	PONTE DI NIMIS HYPORHEIC ZONE OF THE VAL TORRE TORRENT	NIMIS	46,18897	13,2517	0,001	Georeferenced at site location	Decimal degrees WGS84	186	186	ITALY		NIMIS	UDINE	ZONE HYPORHEIQUE	ZONE HYPORHEIQUE		NIMIS_201608	Biotic sampling	2016-08-25			SONDAGE BOU ROUCH	ALCOOL|CRYOCONSERVATION	Integrative study of convergent genomic evolution across three animal groups	PROASELLUS_PAVANI_AFF	DOUADY C|LEFEBURE T|MALARD F		5 to 6 SBR Proasellus pavani aff = Proasellus n sp2 Nimis. Transcriptome	2016-08-25	DOUADY C|LEFEBURE T|MALARD F					01/12/2016	MALARD F	Assignation moleculaire temporaire	Proasellus pavani	Ppavani				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		pavani		Species	accepted	(Arcangeli, 1942)	Proasellus pavani (Arcangeli, 1942)			PROASELLUS_INTERMEDIUS|NIMIS_201608	Preserved specimen	MALARD F		47	Transcriptome. About 25 specimens of Proasellus in liquid nitrogen (probably mixture of P. aff. pavani and P. intermedius		Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
1603	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	PONTE DI NIMIS HYPORHEIC ZONE OF THE VAL TORRE TORRENT	NIMIS	46,18897	13,2517	0,001	Georeferenced at site location	Decimal degrees WGS84	186	186	ITALY		NIMIS	UDINE	ZONE HYPORHEIQUE	ZONE HYPORHEIQUE		NIMIS_201608	Biotic sampling	2016-08-25			SONDAGE BOU ROUCH	ALCOOL|CRYOCONSERVATION	Integrative study of convergent genomic evolution across three animal groups	PROASELLUS_PAVANI_AFF	DOUADY C|LEFEBURE T|MALARD F		5 to 6 SBR Proasellus pavani aff = Proasellus n sp2 Nimis. Transcriptome	2016-08-25	DOUADY C|LEFEBURE T|MALARD F					2019-05-01	MALARD F	Morphologie	Proasellus pavani	Ppavani				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		pavani		Species	accepted	(Arcangeli, 1942)	Proasellus pavani (Arcangeli, 1942)			PROASELLUS_PAVANI_AFF|NIMIS_201608	Preserved specimen	MALARD F		27	Transcriptome = potentially a mixture of P. aff. pavani and P. intermedius in liquid nitrogen Proasellus pavani aff = Proasellus n sp2 Nimis		Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
1604	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	CAYA DE VALMALA (141 LO BS)	CKMAP016	45,73203	10,221	0,1	Nearest locality	Decimal degrees WGS84	420	420	ITALY		MARCHENO	LOMBARDIA	AQUIFERE KARSTIQUE	GROTTE		CKMAP016_198600	Biotic sampling	1986			0 - INCONNU	0 - INCONNU	Programme inconnu	PROASELLUS|INCONNU	INCONNU			1986	INCONNU					1986	STOCH F	Morphologie	Proasellus pavani	Ppavani				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		pavani		Species	accepted	(Arcangeli, 1942)	Proasellus pavani (Arcangeli, 1942)			PROASELLUS_PAVANI|CKMAP016_198600	Literature	MALARD F	NA				Eyeless	Unpigmented						https://www.geonode.nnb.isprambiente.it/catalogue/#/dataset/199	CKmap Distribuzione della Fauna Italiana Checklist and distribution of 10000 species of the Italian fauna
1605	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	CAYA DE VALMALA (141 LO BS)	CKMAP016	45,73203	10,221	0,1	Nearest locality	Decimal degrees WGS84	420	420	ITALY		MARCHENO	LOMBARDIA	AQUIFERE KARSTIQUE	GROTTE		CKMAP016_000000	Biotic sampling				0 - INCONNU	0 - INCONNU	Programme inconnu	PROASELLUS|INCONNU	INCONNU				INCONNU						ARCANGELI A	Morphologie	Proasellus pavani	Ppavani				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		pavani		Species	accepted	(Arcangeli, 1942)	Proasellus pavani (Arcangeli, 1942)			PROASELLUS_PAVANI|CKMAP016_000000	Literature	MALARD F	NA				Eyeless	Unpigmented						https://www.geonode.nnb.isprambiente.it/catalogue/#/dataset/199	CKmap Distribuzione della Fauna Italiana Checklist and distribution of 10000 species of the Italian fauna
1606	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	TAVERNOLE	TAVERNO	45,53813	11,11329	0,01	Nearest locality	Decimal degrees WGS84			ITALY		TAVERNOLE	VERONA	ZONE NON SATUREE KARSTIQUE	GROTTE		TAVERNO_000000	Biotic sampling				0 - INCONNU	0 - INCONNU	Programme inconnu	PROASELLUS|INCONNU	INCONNU				INCONNU						INCONNU	Morphologie	Proasellus pavani	Ppavani				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		pavani		Species	accepted	(Arcangeli, 1942)	Proasellus pavani (Arcangeli, 1942)			PROASELLUS_PAVANI|TAVERNO_000000	Literature	MALARD F	NA			Malard F., Boutin C., Camacho A., Ferreira D., Michel G., Sket B., Stoch F. 2009. Diversity patterns of stygobiotic crustaceans across multiple spatial scales in Europe. Freshwater Biology, 54(4), 756-776.	Eyeless	Unpigmented							PASCALIS Database EC Project Contract Number EVK2-CT-2001-00121 
