row_number	site_code	site_name	latitude	longitude	coord_precision	altitude	country	locality	site_comments	sampling_date	sampling_participants	sampling_methods	sampling_fixatives	sampling_target	habitat	access_points	sampling_comments	sampling_id	taxon_name	unclassified	taxon_rank	family	genus	specific_epithet	tax_id_confer	tax_id_addendum	identified_on_date	identified_by	specimen_quantity	content_description	type_status	occurrence_comments	occurrence_id	data_repository	collection	pub_DOI	pub_authors	pub_year	pub_title	pub_journal	pub_verbatim	gene	seq_specimen_identifier	accession_number	MOTU	sequence_id	seq_comments
28405	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stalagtia sp. 2	TRUE	species	Dysderidae	Stalagtia	sp. 2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28407	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2015-10-25	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stalagtia sp. 2	TRUE	species	Dysderidae	Stalagtia	sp. 2	NA	NA	NA	Martina Pavlek	NA	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29837	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2015-11-06	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Centromerus subcaecus	NA	species	Linyphiidae	Centromerus	subcaecus	NA	NA	NA	Christo Deltshev	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29838	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2012-03-30	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Centromerus subcaecus	NA	species	Linyphiidae	Centromerus	subcaecus	NA	NA	NA	Christo Deltshev	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29839	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2007-01-28	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Centromerus subcaecus	NA	species	Linyphiidae	Centromerus	subcaecus	NA	NA	NA	Christo Deltshev	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29840	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2012-03-30	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Centromerus subcaecus	NA	species	Linyphiidae	Centromerus	subcaecus	NA	NA	NA	Christo Deltshev	5	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29841	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2015-10-25	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Centromerus subcaecus	NA	species	Linyphiidae	Centromerus	subcaecus	NA	NA	NA	Christo Deltshev	5	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29842	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Centromerus subcaecus	NA	species	Linyphiidae	Centromerus	subcaecus	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29843	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2010-04-19	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Centromerus subcaecus	NA	species	Linyphiidae	Centromerus	subcaecus	NA	NA	NA	Christo Deltshev	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29844	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2012-03-30	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Centromerus subcaecus	NA	species	Linyphiidae	Centromerus	subcaecus	NA	NA	NA	Christo Deltshev	7	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29846	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2015-10-25	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Centromerus subcaecus	NA	species	Linyphiidae	Centromerus	subcaecus	NA	NA	NA	Christo Deltshev	7	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29847	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2015-10-25	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Centromerus subcaecus	NA	species	Linyphiidae	Centromerus	subcaecus	NA	NA	NA	Christo Deltshev	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29852	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Centromerus subcaecus	NA	species	Linyphiidae	Centromerus	subcaecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29854	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2015-10-25	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Centromerus subcaecus	NA	species	Linyphiidae	Centromerus	subcaecus	NA	NA	NA	Christo Deltshev	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29855	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2015-10-25	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Centromerus subcaecus	NA	species	Linyphiidae	Centromerus	subcaecus	NA	NA	NA	Christo Deltshev	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29856	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2015-10-25	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Centromerus subcaecus	NA	species	Linyphiidae	Centromerus	subcaecus	NA	NA	NA	Christo Deltshev	12	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4867	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	Bihovo	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Histopona conveniens	NA	species	Agelenidae	Histopona	conveniens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10388	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	Bihovo	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stalagtia hercegovinensis	NA	species	Dysderidae	Stalagtia	hercegovinensis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22897	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	Bihovo	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Carpathonesticus parvus	NA	species	Nesticidae	Carpathonesticus	parvus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26188	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	Bihovo	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stygopholcus skotophilus	NA	species	Pholcidae	Stygopholcus	skotophilus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26192	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	Lapja	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stygopholcus skotophilus	NA	species	Pholcidae	Stygopholcus	skotophilus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Zoologisches Forschungsmuseum Alexander Koenig, Bonn, Germany (ZFMK)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29853	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	Bihovo	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Centromerus subcaecus	NA	species	Linyphiidae	Centromerus	subcaecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
534	NA	Pećina Vojvode Dakovića (11-056)	42.65578	18.6758	NA	NA	MNE	NA	NA	2015-11-06	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Kryptonesticus arenstorffi	NA	species	Nesticidae	Kryptonesticus	arenstorffi	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10315	NA	Pećina Vojvode Dakovića (11-056)	42.65578	18.6758	NA	NA	MNE	NA	NA	2015-11-06	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Micrargus herbigradus	NA	species	Linyphiidae	Micrargus	herbigradus	NA	NA	NA	Martina Pavlek	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11999	NA	Pećina Vojvode Dakovića (11-056)	42.65578	18.6758	NA	NA	MNE	NA	NA	2017-08-24	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes lesserti	NA	species	Linyphiidae	Troglohyphantes	lesserti	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20596	NA	Pećina Vojvode Dakovića (11-056)	42.65578	18.6758	NA	NA	MNE	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Metellina merianae	NA	species	Tetragnathidae	Metellina	merianae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21844	NA	Pećina Vojvode Dakovića (11-056)	42.65578	18.6758	NA	NA	MNE	NA	NA	2017-08-24	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Folkia mrazeki	NA	species	Dysderidae	Folkia	mrazeki	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21851	NA	Pećina Vojvode Dakovića (11-056)	42.65578	18.6758	NA	NA	MNE	NA	NA	2019-10-10	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Folkia mrazeki	NA	species	Dysderidae	Folkia	mrazeki	NA	NA	NA	Martina Pavlek; Nikola Pischiutta	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21854	NA	Pećina Vojvode Dakovića (11-056)	42.65578	18.6758	NA	NA	MNE	NA	NA	2020-06-26	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Folkia mrazeki	NA	species	Dysderidae	Folkia	mrazeki	NA	NA	NA	Martina Pavlek; Nikola Pischiutta	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26216	NA	Pećina Vojvode Dakovića (11-056)	42.65578	18.6758	NA	NA	MNE	NA	NA	2015-11-06	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stygopholcus skotophilus	NA	species	Pholcidae	Stygopholcus	skotophilus	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26219	NA	Pećina Vojvode Dakovića (11-056)	42.65578	18.6758	NA	NA	MNE	NA	NA	2015-11-06	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stygopholcus skotophilus	NA	species	Pholcidae	Stygopholcus	skotophilus	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28554	NA	Pećina Vojvode Dakovića (11-056)	42.65578	18.6758	NA	NA	MNE	NA	NA	2017-08-24	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stalagtia sp. 3	TRUE	species	Dysderidae	Stalagtia	sp. 3	NA	NA	NA	Nikola Pischiutta	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30715	NA	Pećina Vojvode Dakovića (11-056)	42.65578	18.6758	NA	NA	MNE	NA	NA	2015-11-06	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes troglodytes	NA	species	Linyphiidae	Troglohyphantes	troglodytes	NA	NA	NA	Martina Pavlek	5	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30716	NA	Pećina Vojvode Dakovića (11-056)	42.65578	18.6758	NA	NA	MNE	NA	NA	2017-08-24	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes troglodytes	NA	species	Linyphiidae	Troglohyphantes	troglodytes	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30721	NA	Pećina Vojvode Dakovića (11-056)	42.65578	18.6758	NA	NA	MNE	NA	NA	2022-04-07	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes troglodytes	NA	species	Linyphiidae	Troglohyphantes	troglodytes	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30730	NA	Pećina Vojvode Dakovića (11-056)	42.65578	18.6758	NA	NA	MNE	NA	NA	2017-08-24	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes troglodytes	NA	species	Linyphiidae	Troglohyphantes	troglodytes	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
560	NA	Pećina Vojvode Dakovića (11-056)	42.65578	18.6758	NA	NA	MNE	Grahovo	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Kryptonesticus arenstorffi	NA	species	Nesticidae	Kryptonesticus	arenstorffi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20598	NA	Pećina Vojvode Dakovića (11-056)	42.65578	18.6758	NA	NA	MNE	Grahovo	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Metellina merianae	NA	species	Tetragnathidae	Metellina	merianae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11758	NA	Pirgos Dirou vill., Glyphada Dirou cave	36.63852	22.38177	NA	NA	GRC	Lakonias	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Barusia laconica	NA	species	Leptonetidae	Barusia	laconica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11759	NA	Pirgos Dirou vill., Glyphada Dirou cave	36.63852	22.38177	NA	NA	GRC	Lakonias	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Barusia laconica	NA	species	Leptonetidae	Barusia	laconica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1486	NA	Sa Crovassa De Pranu Pirastu (Sa 84)	39.35089	8.61481	NA	NA	ITA	Su Corovau	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Meta bourneti	NA	species	Tetragnathidae	Meta	bourneti	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1646	NA	Sa Crovassa De Pranu Pirastu (Sa 84)	39.35089	8.61481	NA	NA	ITA	Domusnovas	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Meta bourneti	NA	species	Tetragnathidae	Meta	bourneti	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19747	NA	Sarchos Cave	35.22093	24.98536	NA	NA	GRC	Irakleiou	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Metellina merianae	NA	species	Tetragnathidae	Metellina	merianae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23330	NA	Sarchos Cave	35.22093	24.98536	NA	NA	GRC	Irakleiou	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Pholcus phalangioides	NA	species	Pholcidae	Pholcus	phalangioides	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24348	NA	Sarchos Cave	35.22093	24.98536	NA	NA	GRC	Irakleiou	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Loxosceles rufescens	NA	species	Sicariidae	Loxosceles	rufescens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11715	NA	Sarchos Cave	35.22093	24.98536	NA	NA	GRC	Irakleiou	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Hoplopholcus labyrinthi	NA	species	Pholcidae	Hoplopholcus	labyrinthi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2290	NA	Sima Andikaldea, Gizaburuaga	43.33997	-2.53291	NA	NA	ESP	Vizcaya	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Meta bourneti	NA	species	Tetragnathidae	Meta	bourneti	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
314	NA	Sima Andikaldea, Gizaburuaga	43.33997	-2.53291	NA	NA	ESP	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes alluaudi	NA	species	Linyphiidae	Troglohyphantes	alluaudi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2178	NA	Sima Andikaldea, Gizaburuaga	43.33997	-2.53291	NA	NA	ESP	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Meta bourneti	NA	species	Tetragnathidae	Meta	bourneti	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
808	NA	Sistema GEP (S0-173)	37.11921	-2.07134	NA	NA	ESP	Almería	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Lessertia barbara	NA	species	Linyphiidae	Lessertia	barbara	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5522	NA	Sistema GEP (S0-173)	37.11921	-2.07134	NA	NA	ESP	Almería	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Palliduphantes cortesi	NA	species	Linyphiidae	Palliduphantes	cortesi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1725	NA	Sistema Malloku (Pf-015)	43.36014	-2.70171	NA	NA	PRT	Murueta	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Meta bourneti	NA	species	Tetragnathidae	Meta	bourneti	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1777	NA	Sistema Picón (5mt061,063)	43.29303	-3.07962	NA	NA	ESP	Vizcaya	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Meta bourneti	NA	species	Tetragnathidae	Meta	bourneti	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2841	NA	Sistema Picón (5mt061,063)	43.29303	-3.07962	NA	NA	ESP	Vizcaya	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes cantabricus	NA	species	Linyphiidae	Troglohyphantes	cantabricus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Carlos Prieto & Jon Fernandez Collection	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2847	NA	Sistema Picón (5mt061,063)	43.29303	-3.07962	NA	NA	ESP	Vizcaya	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes cantabricus	NA	species	Linyphiidae	Troglohyphantes	cantabricus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4447	NA	Sistema Picón (5mt061,063)	43.29303	-3.07962	NA	NA	ESP	Vizcaya	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes cerberus	NA	species	Linyphiidae	Troglohyphantes	cerberus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Carlos Prieto & Jon Fernandez Collection	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4448	NA	Sistema Picón (5mt061,063)	43.29303	-3.07962	NA	NA	ESP	Vizcaya	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes cerberus	NA	species	Linyphiidae	Troglohyphantes	cerberus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9300	NA	Sistema Picón (5mt061,063)	43.29303	-3.07962	NA	NA	ESP	Vizcaya	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes furcifer	NA	species	Linyphiidae	Troglohyphantes	furcifer	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Carlos Prieto & Jon Fernandez Collection	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9305	NA	Sistema Picón (5mt061,063)	43.29303	-3.07962	NA	NA	ESP	Vizcaya	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes furcifer	NA	species	Linyphiidae	Troglohyphantes	furcifer	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10786	NA	Sistema Picón (5mt061,063)	43.29303	-3.07962	NA	NA	ESP	Vizcaya	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Eratigena inermis	NA	species	Agelenidae	Eratigena	inermis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Carlos Prieto & Jon Fernandez Collection	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10798	NA	Sistema Picón (5mt061,063)	43.29303	-3.07962	NA	NA	ESP	Vizcaya	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Eratigena inermis	NA	species	Agelenidae	Eratigena	inermis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13220	NA	Sistema Picón (5mt061,063)	43.29303	-3.07962	NA	NA	ESP	Vizcaya	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Iberina mazarredoi	NA	species	Hahniidae	Iberina	mazarredoi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Carlos Prieto & Jon Fernandez Collection	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13222	NA	Sistema Picón (5mt061,063)	43.29303	-3.07962	NA	NA	ESP	Vizcaya	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Iberina mazarredoi	NA	species	Hahniidae	Iberina	mazarredoi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20798	NA	Sistema Picón (5mt061,063)	43.29303	-3.07962	NA	NA	ESP	Vizcaya	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Metellina merianae	NA	species	Tetragnathidae	Metellina	merianae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Carlos Prieto & Jon Fernandez Collection	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20812	NA	Sistema Picón (5mt061,063)	43.29303	-3.07962	NA	NA	ESP	Vizcaya	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Metellina merianae	NA	species	Tetragnathidae	Metellina	merianae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23594	NA	Sistema Picón (5mt061,063)	43.29303	-3.07962	NA	NA	ESP	Vizcaya	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Pholcus phalangioides	NA	species	Pholcidae	Pholcus	phalangioides	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29898	NA	Sistema Picón (5mt061,063)	43.29303	-3.07962	NA	NA	ESP	Vizcaya	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Chorizomma subterraneum	NA	species	Dictynidae	Chorizomma	subterraneum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Carlos Prieto & Jon Fernandez Collection	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
