CollCode;AssBy;VerbLoc;LocID;Lat;Long;LatLongP;Country;CountryCod;IdenVer;Phylum;Class;Order;Family;Genus;Species;TaxRank;TaxStat;OccID;BasRec;RefBy
World Asellidae Database;Florian Malard;Well MIT 006_701;MITTENW;47.4267;11.2592;0.001;GERMANY;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|MITTENW_200907;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;OPFINGER SEE 732_069_8;OPFING3;48.009458;7.767066;0.001;GERMANY;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|OPFING3_201005;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;SWILDON S HOLE PRIDDY;SWILDON;51.25896;-2.67324;0.001;UNITED KINGDOM;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|SWILDON_200306;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;RAISSE SPRING SAINT SULPICE CANTON VAUD SWITZERLAND;RAISSESP;46.891;6.5776;0.001;SWITZERLAND;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_SP|RAISSESP_202105;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;SOURCE DE LA CASCADE DE BELLEGARDE JAUN;BELLEGAR;46.61139;7.275833;0.001;SWITZERLAND;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|BELLEGAR_200902;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;SOURCE DE LA QUINQUENOUILLE CHATONNAY;QUINQUE;46.41806;5.54;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|QUINQUE_200908;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;BAUME LA FRAITE THOIRIA;FRAITE;46.525;5.733889;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|FRAITE_200711;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;LA BORNE AUX CASSOT A NEVY SUR SEILLE;BORCASSO;46.73667;5.642222;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|BORCASSO_200711;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;DAN YR OGOF;DANYROGO;51.83046;-3.68744;0.001;UNITED KINGDOM;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|DANYROGO_196605;Literature;MALARD F
World Asellidae Database;Florian Malard;LESSER GARTH CAVE;LESSERGA;51.53274;-3.26434;0.001;UNITED KINGDOM;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|LESSERGA_197907;Literature;MALARD F
World Asellidae Database;Florian Malard;OGOF FFYNNON DHU I;OGOFDDU3;51.82437;-3.67299;0.001;UNITED KINGDOM;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|OGOFDDU3_201006;Literature;MALARD F
World Asellidae Database;Florian Malard;SWILDON S HOLE PRIDDY;SWILDON;51.25896;-2.67324;0.001;UNITED KINGDOM;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|SWILDON_196510;Literature;MALARD F
World Asellidae Database;Florian Malard;GROTTE DU CROCHET SUPERIEUR TORCIEU;CROCHET;45.91333;5.403611;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|CROCHET_000000;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;SOURCE DES FONTANILLES PUECHABON;FONTANIL;43.752778;3.623056;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_SP|FONTANIL_200908;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;VALFIN SUR VALOUSE;VALFIN;46.36972;5.519722;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|VALFIN_200300;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;PISCICULTURE - ANCHAY;ANCHAYSP;46.32821987;5.58063645;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|ANCHAYSP_200211;Literature;MALARD F
World Asellidae Database;Florian Malard;SOUCRE DU MOULIN D ARINTHOD;ARINTHSP;46.39599285;5.55167591;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|ARINTHSP_200211;Literature;MALARD F
World Asellidae Database;Florian Malard;SOURCE CAPTEE - CHALEA;CHALEASP;46.28404501;5.51863881;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|CHALEASP_200211;Literature;MALARD F
World Asellidae Database;Florian Malard;SOURCE SUR LES ROUTES - CHARIX;CHARIXSP;46.19791668;5.68774434;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|CHARIXSP_200303;Literature;MALARD F
World Asellidae Database;Florian Malard;SOURCE DE CHARVIEUX 3 - CHARVIEUX;CHARVIE3;45.88078912;5.49779578;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|CHARVIE3_200205;Literature;MALARD F
World Asellidae Database;Florian Malard;SOURCES COMBE BERNAY - FETIGNY;COBERNAY;46.45141614;5.60719926;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|COBERNAY_200211;Literature;MALARD F
World Asellidae Database;Florian Malard;SOURCE DE CONDES (AMONT BASSIN);CONDESSP;46.3380205;5.62274576;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|CONDESSP_200211;Literature;MALARD F
World Asellidae Database;Florian Malard;SOURCE DE COURLLOU (VALFIN);COURLLOU;46.37395002;5.51522223;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|COURLLOU_200301;Literature;MALARD F
World Asellidae Database;Florian Malard;MOULIN DE CRAMANS LEYSSARD;CRAMANS;46.13556;5.476111;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|CRAMANS_200210;Literature;MALARD F
World Asellidae Database;Florian Malard;GROTTE DU CROCHET SUPERIEUR TORCIEU;CROCHET;45.91333;5.403611;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|CROCHET_200301;Literature;MALARD F
World Asellidae Database;Florian Malard;GALERIE DRAINANTE DE CRUPET;CRUPET;50.354485;4.961446;0.001;BELGIUM;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|CRUPET_200209;Literature;MALARD F
World Asellidae Database;Florian Malard;SOURCE DE LA DOUAY - ARGIS;DOUAYASP;45.94218122;5.4858357;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|DOUAYASP_200209;Literature;MALARD F
World Asellidae Database;Florian Malard;SOURCE DE DREVEL - CHAMBERIA;DREVELSP;46.45367504;5.55963793;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|DREVELSP_200211;Literature;MALARD F
World Asellidae Database;Florian Malard;SOURCE FONTAINE REY - NEUVILLE SUR AIN;FONTAREY;46.10400989;5.38651947;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|FONTAREY_200210;Literature;MALARD F
World Asellidae Database;Florian Malard;SOURCE DE LA FOULE - MERLIA;FOULEMSP;46.49839023;5.59759127;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|FOULEMSP_200211;Literature;MALARD F
World Asellidae Database;Florian Malard;SOURCE DE GENIN;GENINSPR;46.2208019;5.69523532;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|GENINSPR_200303;Literature;MALARD F
World Asellidae Database;Florian Malard;BAUME DE MARANGEA(GROTTE DE LA);MARANGEA;46.48881378;5.63491486;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|MARANGEA_200301;Literature;MALARD F
World Asellidae Database;Florian Malard;SOURCE DE MOULIN NEUF - MERLIA - GRIFFONS;MERLIAMO;46.50204694;5.60195786;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|MERLIAMO_200211;Literature;MALARD F
World Asellidae Database;Florian Malard;SOURCE CAPTEE - MONTREVEL;MONTREVE;46.41694595;5.50036962;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|MONTREVE_200211;Literature;MALARD F
World Asellidae Database;Florian Malard;SOURCE NOIRE - GERMAGNAT;NOIRESPG;46.30868908;5.45875112;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|NOIRESPG_200210;Literature;MALARD F
World Asellidae Database;Florian Malard;POMPE JARDIN - SERRIERES;SERRIERE;45.93484819;5.4251767;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|SERRIERE_200209;Literature;MALARD F
World Asellidae Database;Florian Malard;SOURCE N2 - VOLOGNAT;SPVOLOGN;46.17485847;5.50355048;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|SPVOLOGN_200210;Literature;MALARD F
World Asellidae Database;Florian Malard;SOURCE DU SURAN - LOISIA;SURANLSP;46.48931635;5.46245507;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|SURANLSP_200211;Literature;MALARD F
World Asellidae Database;Florian Malard;SOURCE - CAPTAGE DE VALFIN;VALFINSP;46.37028015;5.5112224;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|VALFINSP_200301;Literature;MALARD F
World Asellidae Database;Florian Malard;FONTAINE DE DURAND VOLOGNAT 433;FTVOLOGN;46.17585;5.49962;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|FTVOLOGN_200405;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;PONT DU LEZ AVAL MONTJOUX MONTJOUX;MONTJOU1;44.501799;5.089284;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_N_SP_MONTJOUX|MONTJOU1_201007;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;SOURCE DE L ADOUX HERAULT;ADOUXSP;43.8059;3.326125;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|ADOUXSP_202202;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;SMALL STREAM IN ANGERLLOCH CAVE NEAR WALCHENSEE LAKE GERMANY ESTERGEBIRGE ALPS BAVIERE;ANGERLCA;47.55996;11.28693;0.001;GERMANY;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|ANGERLCA_202301;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;GROTTE DU BOUSQUET HERAULT;BOUSQUCA;43.7993;3.314027;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|BOUSQUCA_202110;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;PHREATIC WATER WELL DETTINGEN UNTER TECK GERMANY;DETTINWE;48.6058;9.451886;0.001;GERMANY;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|DETTINWE_202210;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;GIPSMINN BEI GIRSTERKLAUS;GIRSTERK;49.79076;6.49938;0.001;LUXEMBOURG;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|GIRSTERK_202205;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;SOURCE DE PAYROL HERAULT;PAYROLSP;43.7966;3.273197;0.001;FRANCE;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|PAYROLSP_202110;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;PHREATIC WATER WELL SUSSEN GERMANY;SUSSENWE;48.672972;9.768006;0.001;GERMANY;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|SUSSENWE_202210;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;QUELLE NEAR WALDBRONN GERMANY;WALDBRSP;48.922493;8.467903;0.001;GERMANY;;Proasellus cavaticus;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;cavaticus;Species;accepted;PROASELLUS_CAVATICUS|WALDBRSP_202301;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;ARTZEGI KO GOBA SIERRA DE GORBEA;ARTZEGI;43.01902;-2.75427;0.001;SPAIN;;Proasellus chappuisi;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;chappuisi;Species;accepted;PROASELLUS_CHAPPUISI|ARTZEGI_200906;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;CUEVA MAIRUELEGORRETA;MAIRUELE;43.02203;-2.75708;0.001;SPAIN;;Proasellus chappuisi;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;chappuisi;Species;accepted;PROASELLUS_CHAPPUISI|MAIRUELE_197300;Literature;MALARD F
World Asellidae Database;Florian Malard;ARTZEGI KO GOBA SIERRA DE GORBEA;ARTZEGI;43.01902;-2.75427;0.001;SPAIN;;Proasellus chappuisi;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;chappuisi;Species;accepted;PROASELLUS_CHAPPUISI|ARTZEGI_191908;Literature;MALARD F
World Asellidae Database;Florian Malard;ARTZEGI KO GOBA SIERRA DE GORBEA;ARTZEGI;43.01902;-2.75427;0.001;SPAIN;;Proasellus chappuisi;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;chappuisi;Species;accepted;PROASELLUS_CHAPPUISI|ARTZEGI_198311;Literature;MALARD F
World Asellidae Database;Florian Malard;ARTZEGI KO GOBA SIERRA DE GORBEA;ARTZEGI;43.01902;-2.75427;0.001;SPAIN;;Proasellus chappuisi;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;chappuisi;Species;accepted;PROASELLUS_CHAPPUISI|ARTZEGI_198404;Literature;MALARD F
World Asellidae Database;Florian Malard;CUEVA MAIRUELEGORRETA;MAIRUELE;43.02203;-2.75708;0.001;SPAIN;;Proasellus chappuisi;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;chappuisi;Species;accepted;PROASELLUS_CHAPPUISI|MAIRUELE_198404;Literature;MALARD F
World Asellidae Database;Florian Malard;GROTTE HAYTZALDE SAINT ETIENNE DE BAIGORRY;HAYTZA;43.22222;-1.345278;0.001;FRANCE;;Proasellus chauvini;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;chauvini;Species;accepted;PROASELLUS_CHAUVINI|HAYTZA_200811;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;GROTTE D OYANBELTZA SAINT MICHEL;OYANBELT;43.05889;-1.22806;0.001;FRANCE;;Proasellus chauvini;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;chauvini;Species;accepted;PROASELLUS_CHAUVINI|OYANBELT_200811;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;GROTTE HAYTZALDE SAINT ETIENNE DE BAIGORRY;HAYTZA;43.22222;-1.345278;0.001;FRANCE;;Proasellus chauvini;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;chauvini;Species;accepted;PROASELLUS_CHAUVINI|HAYTZA_000000;Literature;MALARD F
World Asellidae Database;Florian Malard;GROTTE ZAHASTA;ZAHASTAC;43.06667;-1.12481;0.100;FRANCE;;Proasellus chauvini;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;chauvini;Species;accepted;PROASELLUS_CHAUVINI|ZAHASTAC_000000;Literature;MALARD F
World Asellidae Database;Florian Malard;GROTTE D OYANBELTZA SAINT MICHEL;OYANBELT;43.05889;-1.22806;0.001;FRANCE;;Proasellus chauvini;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;chauvini;Species;accepted;PROASELLUS_CHAUVINI|OYANBELT_197805;Literature;MALARD F
World Asellidae Database;Florian Malard;GROTTE HAYTZALDE SAINT ETIENNE DE BAIGORRY;HAYTZA;43.22222;-1.345278;0.001;FRANCE;;Proasellus chauvini;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;chauvini;Species;accepted;PROASELLUS_CHAUVINI|HAYTZA_201707;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;GROTTE D OYANBELTZA SAINT MICHEL;OYANBELT;43.05889;-1.22806;0.001;FRANCE;;Proasellus chauvini;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;chauvini;Species;accepted;PROASELLUS_CHAUVINI|OYANBELT_202211;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;GROTTE D OYANBELTZA SAINT MICHEL;OYANBELT;43.05889;-1.22806;0.001;FRANCE;;Proasellus chauvini;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;chauvini;Species;accepted;PROASELLUS_CHAUVINI|OYANBELT_202006;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;SOURCE RUISSEAU DE BONDOIRE SAINT VINCENT RIVE D ORL;VINCENT;44.45945;1.29973;0.001;FRANCE;;Proasellus claudei;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;claudei;Species;accepted;PROASELLUS_CLAUDEI|VINCENT_201011;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;SOURCE RUISSEAU DE BONDOIRE SAINT VINCENT RIVE D ORL;VINCENT;44.45945;1.29973;0.001;FRANCE;;Proasellus claudei;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;claudei;Species;accepted;PROASELLUS_CLAUDEI|VINCENT_199209;Literature;MALARD F
World Asellidae Database;Florian Malard;RESURGENCE DE NAVAILLAN NAVAILLAN;NAVAILLO;43.56129;-1.05223;0.001;FRANCE;;Proasellus coiffaiti;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;coiffaiti;Species;accepted;PROASELLUS_COIFFAITI|NAVAILLO_200906;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;SOURCE POURRUT DU MAA MOLIETS ET MAA;POURRUT;43.85833;-1.358056;0.001;FRANCE;;Proasellus coiffaiti;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;coiffaiti;Species;accepted;PROASELLUS_COIFFAITI|POURRUT_201102;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;PONT DE PEYRE CAUNEILLE;PPEYRE;43.54543;-1.04194;0.001;FRANCE;;Proasellus coiffaiti;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;coiffaiti;Species;accepted;PROASELLUS_COIFFAITI|PPEYRE_201110;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;LE LUY DE BEARN A LARREULE SITE 127;LARREURI;43.4712;-0.48;0.001;FRANCE;;Proasellus coiffaiti;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;coiffaiti;Species;accepted;PROASELLUS_COIFFAITI|LARREURI_202209;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;RESURGENCE DE NAVAILLAN NAVAILLAN;NAVAILLO;43.56129;-1.05223;0.001;FRANCE;;Proasellus coiffaiti;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;coiffaiti;Species;accepted;PROASELLUS_COIFFAITI|NAVAILLO_201802;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;RESURGENCE DE NAVAILLAN NAVAILLAN;NAVAILLO;43.56129;-1.05223;0.001;FRANCE;;Proasellus coiffaiti;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;coiffaiti;Species;accepted;PROASELLUS_COIFFAITI|NAVAILLO_201805;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;RESURGENCE DE NAVAILLAN NAVAILLAN;NAVAILLO;43.56129;-1.05223;0.001;FRANCE;;Proasellus coiffaiti;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;coiffaiti;Species;accepted;PROASELLUS_COIFFAITI|NAVAILLO_201905;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;RESURGENCE DE NAVAILLAN NAVAILLAN;NAVAILLO;43.56129;-1.05223;0.001;FRANCE;;Proasellus coiffaiti;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;coiffaiti;Species;accepted;PROASELLUS_COIFFAITI|NAVAILLO_202010;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;PONT DE PEYRE CAUNEILLE;PPEYRE;43.54543;-1.04194;0.001;FRANCE;;Proasellus coiffaiti;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;coiffaiti;Species;accepted;PROASELLUS_COIFFAITI|PPEYRE_201811;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;EXSURGENCE DE LA GROTTE DE SOUERCES 10 M EN AVAL DE LA GROTTE CASTELNAU TURSAN LANDES FRANCE;SOUERCSP;43.666;-0.4177;0.001;FRANCE;;Proasellus coiffaiti;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;coiffaiti;Species;accepted;PROASELLUS_COIFFAITI|SOUERCSP_202010;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;PONT DE PEYRE CAUNEILLE;PPEYRE;43.54543;-1.04194;0.001;FRANCE;;Proasellus coiffaiti;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;coiffaiti;Species;accepted;PROASELLUS_COIFFAITI|PPEYRE_201405;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;RUISSEAU SOUTERRAIN DE LA GROTTE DE SARE;SARERUCA;43.26863;-1.57164;0.001;FRANCE;;Proasellus coiffaiti;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;coiffaiti;Species;accepted;PROASELLUS_COIFFAITI|SARERUCA_194608;Literature;MALARD F
World Asellidae Database;Florian Malard;LA GROTTE A LULU;GROTLULU;43.463582;-1.443946;0.001;FRANCE;;Proasellus coiffaiti;Arthropoda;Malacostraca;Isopoda;Asellidae;Proasellus;coiffaiti;Species;accepted;PROASELLUS_COIFFAITI|GROTLULU_201601;Preserved specimen;MALARD F
